generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,6,1.56667,1.47819,3.10745,2.38827,0.695302,-8.57297,-0.180134,-7.48438,-0.402206,-19.529,-3.00306,1.56498,19.3434,-23.0669,-12.5493,0.2166,6.26395,-7.879,-5.21701,-12.0072,-3.05258,-9.13761,13.8027,0.208682,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,6
1,26,0,6,1.53333,1.69651,2.8675,3.92427,2.15156,-7.39933,-0.252317,-7.55725,-0.7925,-17.5337,-2.96064,0.161036,22.6864,-24.201,-12.4546,-1.4262,8.03128,-6.65597,-7.13181,-10.6251,-1.6478,-12.2624,12.7462,-2.94985,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,5,6,6
2,39,0,3,1.06667,1.17248,4.59689,3.02556,0.885456,-8.26707,-2.40184,-10.6971,0.488955,-16.0947,-4.20135,-0.663601,24.1595,-23.5295,-13.0804,-1.73627,5.80512,-6.61734,-8.4579,-12.635,-0.546731,-9.39056,12.6816,-3.48119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3
3,52,0,3,0.833333,0.874281,5.30657,7.35173,3.13314,-6.81313,-3.3723,-7.80608,1.24291,-18.623,-4.72463,0.403396,26.2275,-23.5844,-13.4255,0.74675,6.24904,-5.78267,-8.24744,-16.1612,0.900724,-15.4772,8.78789,-1.30377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3
4,65,0,6,1.43333,1.56873,5.92061,9.15917,1.96759,-9.04898,-2.91626,-7.99763,1.81761,-16.0604,-4.76196,-2.78431,22.9147,-23.3095,-15.935,-2.50482,7.67145,-9.99139,-9.25137,-13.2088,2.82702,-16.4641,6.37265,-0.410575,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,5,6
5,78,0,5,2.1,1.62629,8.08764,6.5241,3.86252,-9.6289,-2.15656,-7.75663,-0.435805,-20.3603,-3.9524,-4.0147,19.7462,-22.0556,-15.9596,-2.08445,5.87725,-9.1047,-9.87669,-14.0754,0.535112,-17.086,6.77782,-1.4593,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,5,5,5,5
6,91,0,6,2.36667,1.56433,9.58548,5.84592,3.49856,-9.94287,-2.676,-6.35571,0.0613221,-21.2609,-8.65797,-1.59014,20.9301,-19.5281,-18.4379,-3.0945,7.62374,-7.63448,-13.0461,-15.3824,-0.337739,-14.3671,4.57694,-2.71992,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,5,5,6
7,104,0,6,2.43333,1.56873,9.9674,5.06559,3.01174,-7.35388,-0.0187703,-4.03166,-3.90586,-21.5785,-7.67757,1.0077,17.3503,-18.0883,-19.7743,-4.09183,5.43795,-6.07772,-13.0721,-13.3257,-1.02314,-13.5935,4.72635,-3.41829,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,5,6,6
8,117,0,7,2.46667,1.79527,11.387,4.6149,5.33612,-7.85171,-0.214215,-6.35105,-4.14308,-22.9011,-7.67039,0.311233,15.5758,-18.8563,-22.0212,-3.23448,8.22982,-3.93063,-12.3666,-10.9381,-1.97033,-14.2283,2.23325,-3.73419,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,5,5,5,6,7
9,130,0,14,3.6,2.95483,10.2176,5.02216,4.66527,-7.08045,-5.76661,-3.48252,-5.60268,-20.2924,-8.14331,-0.297096,14.5212,-21.7123,-23.84,-2.11094,6.39364,-3.69933,-10.488,-10.4143,-0.969278,-10.0469,1.39453,-5.24157,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6,6,7,8,8,14
10,143,0,6,2.3,1.62205,9.74084,11.251,4.51174,-9.61976,-8.02121,-5.16494,-5.34521,-24.6473,-9.33093,-3.74162,14.7154,-24.4872,-24.935,-0.503249,2.08699,-2.73258,-10.646,-10.4845,-1.62628,-9.79608,3.08063,-7.22689,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,5,5,6
11,156,0,11,2.6,2.69866,12.4764,9.78133,0.310515,-9.79537,-6.66304,-0.909853,-6.85596,-24.6448,-8.61924,-5.79093,15.3034,-27.895,-26.5286,1.05636,3.24126,-0.378801,-8.72079,-9.79733,-5.67045,-10.2204,3.17698,-11.8914,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,3,4,4,5,5,5,5,5,7,7,11
12,169,0,9,4.06667,2.46259,13.5841,8.19602,-1.59026,-7.54349,-8.99345,-1.53795,-6.07864,-25.5031,-8.89169,-10.6267,14.6056,-25.6341,-26.5081,-1.55401,0.843158,-1.62762,-12.7525,-7.60934,-3.95701,-10.4844,3.75692,-9.54901,0,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,5,6,6,6,7,7,8,8,9,9
13,182,0,13,4.5,3.31922,14.4097,7.99306,-0.0671135,-9.7557,-9.35095,-3.74229,-8.67081,-27.2085,-10.1475,-9.48232,14.2755,-26.9669,-29.2124,-5.44855,2.39836,-1.38988,-8.9207,-9.07998,-5.30057,-10.0073,7.99277,-11.7222,0,0,0,0,1,2,2,2,2,2,2,2,3,4,4,5,5,5,6,6,6,7,7,7,7,8,8,9,10,13
14,195,0,17,6.66667,4.809,12.2275,5.65558,2.05582,-7.46288,-9.50979,-6.36191,-9.53575,-23.9522,-12.3658,-10.8482,14.8026,-24.7208,-29.0129,-4.46163,0.552207,0.115884,-5.62793,-10.9243,-2.9242,-4.56444,7.49174,-12.3583,0,0,2,3,3,3,3,3,3,4,4,5,5,5,5,6,6,6,6,6,7,7,8,9,13,14,15,16,16,17
15,208,0,12,3.93333,3.16155,9.9423,7.42732,0.597061,-8.00233,-7.36862,-6.48023,-7.57021,-22.3245,-11.8477,-12.5555,13.5731,-25.6638,-27.4841,-4.83767,4.18861,0.10694,-9.84275,-11.2373,-2.25918,-4.44021,3.40096,-11.471,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,6,6,6,7,8,10,11,12
16,221,3,17,8.83333,3.45496,9.14948,13.6528,2.74911,-9.04134,-9.99293,-5.89143,-8.12526,-26.2,-13.9164,-11.3713,10.6856,-23.0204,-29.4497,-7.35767,2.54328,0.363046,-10.1141,-9.67527,-5.15305,-2.81689,0.742208,-10.807,3,4,4,5,5,6,6,6,6,6,7,8,8,8,9,9,9,9,9,10,11,11,12,12,12,12,13,13,15,17
17,234,1,19,8.26667,4.23396,11.3729,15.9977,-3.93593,-8.95635,-10.8379,-4.41191,-9.65092,-28.3812,-12.5172,-11.8607,10.1171,-19.4432,-30.7296,-6.42681,-1.91482,-2.30874,-11.1385,-9.29445,-5.25391,-3.25482,-0.0871236,-10.8936,1,3,4,5,5,5,5,5,6,6,6,6,6,7,7,7,8,8,9,9,10,10,10,10,11,12,14,16,18,19
18,247,5,20,10.8333,3.84244,10.8766,10.9571,-5.21019,-7.45373,-12.4414,-6.5153,-11.374,-26.1014,-10.7519,-11.4985,10.0414,-16.6384,-26.7424,-7.77267,3.03448,0.423529,-8.13064,-11.3416,-7.08459,-5.38595,-3.80293,-11.6162,5,6,7,7,7,7,7,8,8,8,8,9,9,9,10,11,11,12,12,12,12,14,14,14,14,14,14,17,19,20
19,260,2,21,10.6333,4.88829,11.2594,8.61211,-2.37387,-6.68548,-9.53024,-4.47854,-10.684,-25.1977,-8.29425,-12.6955,7.62658,-14.0695,-27.7395,-10.3232,3.16225,-1.1409,-8.38611,-11.4376,-7.52269,-1.01286,-2.78848,-14.2001,2,4,5,5,5,5,5,8,8,8,9,9,9,10,10,10,10,11,12,13,13,13,13,14,15,17,17,18,20,21
