generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,14,5.06667,3.79594,0.929427,-0.418763,-0.182705,0.144078,0.418275,-0.174575,0.714038,-0.394166,-0.228036,-0.690765,-0.936871,-0.312653,-0.362678,-0.490644,-0.215064,-0.244199,0.36724,-0.340689,-0.201033,0.191912,-0.696004,-0.607448,-0.777073,0,0,1,1,2,2,2,2,2,3,3,3,3,4,4,4,5,5,6,6,6,6,7,8,8,9,11,12,13,14,1.05827,1.0221,1.01202,1.00851,0.99436,0.993225,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,3,0.5,0.731083,0.894622,0.155762,-0.417639,0.143235,0.322158,0.212998,1.12648,-0.546959,-0.330921,-0.714902,-2.05534,-0.386455,0.163206,-0.844985,-0.180418,0.158582,0.475545,-0.270878,0.577625,0.846128,-1.00228,-0.911197,-0.486226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,1.11821,1.04405,1.02744,1.01663,1.00283,0.999178,0.996693,0.990426,0.982052,0.981771,0.980194,0.979817,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,1,0.1,0.305129,0.86687,-0.12377,-0.404174,0.265068,0.975147,1.01375,1.20059,-0.837923,-0.776301,-0.9769,-1.35227,-1.12949,0.0894145,-0.456581,-0.387543,0.217146,0.833492,0.040553,0.887747,1.38529,-1.17651,-0.653937,-0.207373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.15436,1.04412,1.02573,1.02016,1.01394,1.00074,0.999948,0.989,0.987251,0.982587,0.978024,0.974046,0.971287,0.970565,0.970099,0.96997,0.96928,0.968774,0.968682,0.968682,0.968682,0.968682
3,52,0,2,0.266667,0.52083,0.824424,-0.326098,-0.4876,-0.166904,0.912858,0.112258,1.05756,-0.233979,-1.34481,-1.5279,-1.17765,-0.662215,-0.290873,-0.649037,-0.520291,-0.194289,0.522973,0.271158,0.956504,1.34238,-1.11708,0.0526781,-0.203334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1.17229,1.04763,1.0428,1.02525,1.01081,1.00392,0.991561,0.989412,0.986143,0.983291,0.9694,0.968255,0.966797,0.965301,0.963854,0.962411,0.96063,0.959975,0.959078,0.958875,0.958638,0.958603
4,65,0,8,2.23333,2.26949,0.772758,-0.278592,-0.0481797,-0.252506,0.568648,0.123755,1.17439,-0.479768,-1.21516,-1.34086,-1.24729,-0.187806,-0.879177,-1.02802,-0.52241,-0.12702,0.188847,0.530593,0.794879,1.20114,-0.787926,-0.0643299,-0.808282,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,4,4,4,4,5,5,6,6,8,1.18103,1.04716,1.0384,1.0211,1.01045,1.00656,0.990445,0.987387,0.979666,0.977432,0.968817,0.963843,0.961037,0.959007,0.958251,0.956634,0.954451,0.951033,0.950169,0.949618,0.949254,0.949058
5,78,0,11,5.43333,3.14789,0.73466,-0.59106,0.471185,-0.664428,0.19036,0.101484,1.24342,-0.442796,-1.68476,-1.50253,-1.30026,-0.101037,-0.85984,-0.845522,-0.535295,0.0902515,-0.0907678,-0.15347,0.0669607,0.803386,-1.07607,-0.446664,-0.995802,0,0,1,2,2,3,3,4,4,4,4,4,4,4,4,5,6,6,6,6,7,7,7,9,10,10,10,10,10,11,1.17826,1.05504,1.03809,1.02783,1.00458,1.00259,0.99695,0.983217,0.976994,0.969969,0.965934,0.961329,0.9559,0.954175,0.953017,0.951159,0.947655,0.945664,0.944709,0.941058,0.940119,0.939692
6,91,1,17,8.8,3.54673,0.707033,-0.502803,0.19422,-0.970856,-0.102797,-0.0411793,1.10803,-0.797264,-1.28932,-1.82811,-1.7625,-0.278583,-0.905908,-0.191858,-0.748053,0.34658,-0.0392946,-0.597581,-0.0344605,0.698078,-0.747797,-0.00568974,-1.47423,1,4,5,5,5,6,6,6,6,6,7,8,8,8,8,9,9,10,10,10,11,11,11,11,12,13,13,13,15,17,1.17466,1.08991,1.03847,1.02807,1.00873,1.0002,0.993819,0.987939,0.971814,0.967757,0.960182,0.956484,0.950671,0.948143,0.945954,0.944289,0.942147,0.938496,0.936065,0.932422,0.931614,0.92994
7,104,0,17,6.7,4.7062,0.707748,-0.241811,1.02674,-0.730617,0.429871,-0.469746,1.09757,-0.180751,-1.45051,-1.6935,-2.14486,-0.617644,-1.80363,-0.39983,-0.175408,0.13272,-0.15078,-0.95001,-0.165086,1.10785,-1.27287,-0.941519,-2.00227,0,0,1,1,1,2,3,3,3,3,4,4,5,6,6,7,7,8,8,8,9,9,10,10,12,13,13,13,15,17,1.1966,1.11458,1.05718,1.02639,1.02298,1.00275,0.997315,0.981713,0.973572,0.967744,0.960209,0.953618,0.947564,0.943436,0.942535,0.937222,0.934867,0.932004,0.928697,0.924867,0.92405,0.922285
8,117,2,15,6.56667,3.58813,0.696841,-0.363918,1.09083,-0.561026,0.241759,-0.733815,1.28333,-0.644883,-1.76423,-1.99547,-2.31546,-0.822954,-0.875141,-0.710745,-0.156534,-0.0845889,0.0249321,-0.315886,0.319971,1.31927,-1.3751,-1.37486,-2.17804,2,2,2,2,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,8,8,9,10,10,13,13,14,15,1.22814,1.11666,1.05519,1.0245,1.01456,1.00121,0.9932,0.980842,0.977724,0.96652,0.952322,0.946758,0.940261,0.937981,0.935906,0.931814,0.92992,0.925873,0.923341,0.918962,0.916788,0.916466
9,130,0,21,6.2,4.72995,0.716889,0.073559,0.841121,-0.491112,0.1239,-0.449215,1.4952,-0.608196,-2.73397,-2.81741,-2.95572,-1.22965,-0.952911,-0.498488,0.419118,0.134978,0.226567,-0.397506,0.212239,1.48616,-1.64089,-1.54759,-2.64166,0,0,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,7,8,8,9,9,9,13,14,16,21,1.34061,1.11347,1.05236,1.0175,1.01044,0.998869,0.989706,0.979937,0.971267,0.963117,0.948821,0.945469,0.940967,0.930995,0.929004,0.927099,0.923582,0.920468,0.9175,0.91556,0.909786,0.908418
10,143,2,15,6.93333,3.8231,0.731673,0.644798,0.743692,-0.609303,0.11274,-0.574685,1.66905,-0.800153,-3.33904,-2.35943,-3.21634,-1.6176,-0.416213,-0.149026,-0.0504903,0.1744,0.675202,-0.495662,0.348118,1.49857,-1.62275,-1.09835,-2.66426,2,2,2,2,3,4,4,4,4,4,4,5,5,5,6,7,7,8,8,8,8,9,10,10,11,12,12,13,14,15,1.4102,1.12594,1.05516,1.02136,1.0091,0.996519,0.985991,0.977273,0.970457,0.960641,0.951444,0.944309,0.933809,0.931303,0.923694,0.920491,0.917273,0.915405,0.911143,0.90941,0.903055,0.901904
