generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,2,0.0666667,0.365148,0.939681,0.537259,-0.784329,-0.184303,0.583935,-0.656003,0.152442,0.631833,-0.377826,-0.312361,-0.553773,0.297771,0.695849,0.266589,0.414942,-0.524977,-1.05699,-0.095216,-0.187955,0.395905,0.930793,0.28106,-0.435917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.07727,1.04356,1.01286,1.00474,0.995692,0.990854,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,2,0.133333,0.507416,0.903982,0.7656,-0.21905,-0.0786039,0.986655,-1.0869,-0.788295,0.216947,-0.144064,-0.725177,-0.135547,-1.05319,0.570685,0.939217,0.0536261,-0.364393,-1.30544,0.0988724,1.14886,0.295179,-0.135235,0.638608,-0.0739837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.12543,1.07183,1.04479,1.03151,1.00804,0.998898,0.995225,0.98808,0.983866,0.983674,0.980511,0.979637,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,4,0.466667,0.973204,0.880357,0.716992,0.812019,0.307625,0.390761,-0.683981,-0.792229,-0.924425,-0.43444,-1.1983,-0.375036,-0.947083,0.834601,0.521408,0.306836,-0.130306,-1.98099,0.472227,1.3089,0.602153,-0.407775,0.233327,-0.368568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,1.12528,1.09543,1.06495,1.0397,1.01592,1.0112,0.990361,0.987096,0.982692,0.978129,0.976518,0.97516,0.971524,0.971063,0.970296,0.969736,0.969011,0.96876,0.968682,0.968682,0.968682,0.968682
3,52,0,5,1.33333,1.5162,0.87641,0.639423,1.13988,-0.0824288,0.584103,-0.910689,-0.861756,-1.71091,0.219203,-0.709005,-0.391961,-0.593956,0.980176,0.516787,0.0149446,0.247264,-2.77434,0.441813,1.66837,1.03422,-0.572002,0.25099,-0.740915,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,5,5,1.17281,1.11187,1.0663,1.03164,1.01494,1.01015,1.00241,0.981727,0.981273,0.975014,0.972004,0.96764,0.967578,0.966395,0.964614,0.961083,0.960365,0.959807,0.959396,0.959088,0.958632,0.958522
4,65,0,5,1.23333,1.27802,0.873428,0.0390471,1.3228,-0.0444207,-0.0588998,-0.772195,-0.781831,-1.00377,0.141576,-0.386542,-1.24634,-0.564465,0.773146,0.284825,-0.311222,0.00114471,-2.89253,-0.405239,2.06571,1.90331,-0.937804,-0.0824412,-1.02202,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,5,1.21143,1.11109,1.07322,1.0285,1.02074,1.00929,0.998897,0.997988,0.99521,0.973614,0.969946,0.967309,0.963452,0.961563,0.957905,0.953877,0.953299,0.952209,0.95099,0.950054,0.949383,0.948659
5,78,0,9,2.83333,2.3501,0.881427,-0.441026,1.0871,0.111442,0.445064,-0.742503,-0.712011,-1.25089,-0.114601,-0.64695,-1.52413,-0.777669,0.438613,0.314933,-1.47011,0.339516,-2.92231,-0.824806,1.82747,2.00243,-1.39309,-0.863647,-1.61447,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,6,6,8,9,1.26582,1.108,1.07046,1.0387,1.0305,1.01022,0.996495,0.99193,0.986865,0.969121,0.965788,0.961962,0.959133,0.95846,0.954156,0.949118,0.945857,0.944222,0.9427,0.941449,0.940495,0.940001
6,91,0,14,3.63333,3.16754,0.88527,0.338734,0.927933,0.119615,-0.205358,-0.521575,-0.524042,-1.25284,-0.152324,-1.31392,-1.50339,-0.561158,0.317864,0.330153,-1.61697,-0.139392,-2.67519,-1.48011,1.61007,1.87654,-2.2074,-1.19706,-1.77562,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,6,8,10,14,1.31109,1.11342,1.0629,1.03516,1.03056,1.01624,1.00037,0.996166,0.982703,0.979647,0.970648,0.958253,0.95577,0.954963,0.947959,0.942245,0.941673,0.940875,0.935252,0.933283,0.932217,0.930834
7,104,0,16,5.13333,3.91049,0.90989,0.0317254,1.4555,-0.285152,0.0380257,-1.15022,-1.22868,-1.02415,0.148136,-1.68192,-2.41401,-0.0276156,-0.249476,0.435483,-1.53676,0.0703588,-2.97546,-2.36838,1.74361,1.84377,-2.15327,-1.34749,-2.39862,0,0,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,6,6,7,9,10,10,10,11,12,16,1.38924,1.1173,1.07503,1.05182,1.03094,1.00786,0.995767,0.988638,0.985938,0.973967,0.966343,0.962749,0.955155,0.947888,0.946139,0.943138,0.932656,0.932023,0.92742,0.926232,0.923312,0.922848
8,117,0,25,7.73333,5.84827,0.92488,0.051712,1.01453,-0.39855,0.106364,-1.37662,-1.22072,-1.3317,-0.377646,-1.37587,-2.6217,-0.693353,-0.270383,0.450376,-1.85559,-0.368692,-2.86572,-3.07621,1.34718,1.15259,-1.51358,-1.80256,-2.7445,0,1,2,2,2,2,3,4,5,5,5,6,6,6,6,6,7,7,7,9,9,9,10,10,11,12,18,18,19,25,1.46178,1.13421,1.07587,1.04521,1.03249,1.0027,0.998538,0.987036,0.977525,0.971217,0.960249,0.958785,0.947751,0.943894,0.940884,0.937735,0.932153,0.926018,0.923058,0.918451,0.916947,0.914515
9,130,1,20,9.1,4.77313,0.944059,-0.194227,1.55961,-0.834061,0.0749132,-1.89263,-1.52518,-1.91355,-1.81349,-1.57885,-2.23608,-0.553472,-0.0857091,0.0218835,-1.78407,-0.794821,-2.80371,-3.27284,1.99181,1.49942,-1.41391,-1.61141,-2.91641,1,1,2,3,4,4,4,6,7,7,7,8,8,8,9,10,10,10,10,10,12,12,13,13,14,14,14,16,16,20,1.52227,1.13477,1.07812,1.04135,1.03319,1.01239,1.00557,0.980953,0.973661,0.965953,0.960268,0.956153,0.948785,0.939693,0.933813,0.931425,0.929324,0.919979,0.91548,0.913993,0.908804,0.906478
10,143,2,22,10.5667,5.06974,0.995975,0.433684,1.72255,-1.16258,-1.06094,-2.48253,-2.64045,-2.64911,-2.08581,-1.25235,-2.34512,-0.0231332,-0.719438,-0.138102,-1.82992,-1.89027,-2.63529,-2.8417,2.28691,0.739214,-1.31953,-2.63897,-3.02668,2,3,4,5,5,5,6,6,7,8,8,9,10,10,10,11,11,11,12,13,13,14,14,15,15,15,15,16,22,22,1.59355,1.1404,1.09994,1.06355,1.03189,1.01662,1.00279,0.982374,0.969838,0.968779,0.957212,0.950149,0.945002,0.938114,0.931828,0.926761,0.920861,0.917744,0.912395,0.908568,0.905506,0.898809
11,156,1,20,9.16667,4.6244,1.01665,1.49213,1.23013,-1.38232,-0.642787,-2.39696,-2.0306,-2.25936,-2.00182,-1.00318,-1.65392,-0.652028,-0.751687,-0.27039,-2.10875,-2.22391,-2.12566,-3.50846,2.72183,1.29907,-2.19107,-2.03855,-2.83444,1,2,2,2,3,5,6,7,7,7,8,8,9,9,9,9,10,10,10,11,11,11,12,13,13,13,14,15,18,20,1.64879,1.16082,1.09864,1.07167,1.03759,1.02143,1.00003,0.987428,0.970572,0.9604,0.951384,0.947071,0.941372,0.940327,0.93332,0.922818,0.916518,0.91175,0.90893,0.900865,0.897197,0.891862
12,169,4,38,19.3667,11.0156,1.04852,1.49622,1.19225,-1.72991,-0.785825,-2.3744,-1.36769,-2.36401,-1.71912,-1.38069,-1.0661,-0.6229,-1.61379,-1.52456,-2.16041,-2.52284,-2.58803,-4.55298,2.14523,1.13082,-2.40456,-1.73625,-3.52159,4,5,6,7,7,8,11,11,12,13,13,14,15,15,17,18,19,19,20,20,21,23,31,33,34,35,37,37,38,38,1.70655,1.17965,1.1006,1.07166,1.03088,1.02404,1.00476,0.994179,0.969426,0.959033,0.95074,0.943587,0.941612,0.936257,0.929335,0.9159,0.908893,0.904914,0.903964,0.896005,0.890396,0.886844
13,182,4,16,9.53333,3.18112,1.05737,1.49773,0.786946,-2.75762,-0.661204,-2.87587,-2.09088,-1.45151,-2.58803,-1.0085,-0.358996,-0.18114,-1.20048,-0.959898,-1.72101,-2.37172,-2.64194,-4.53884,1.49374,0.960132,-1.63914,-1.54774,-2.84651,4,4,5,6,6,7,7,7,7,8,8,9,9,9,9,10,10,10,10,10,11,11,11,13,13,13,14,14,15,16,1.73056,1.23033,1.09841,1.07101,1.03161,1.01888,1.00994,0.988108,0.963433,0.961194,0.946375,0.944115,0.936126,0.93289,0.924367,0.912962,0.90316,0.902567,0.896369,0.890649,0.884441,0.88075
14,195,11,47,25.5333,9.70508,1.05702,1.75757,1.19924,-2.48488,-0.995375,-2.68939,-1.98036,-2.48664,-2.52377,-0.929465,-0.999346,-1.0087,-1.13911,-1.37486,-1.85812,-2.4175,-2.74612,-4.6342,0.509075,0.64213,-0.861293,-2.5983,-3.54137,11,11,14,15,17,17,17,19,20,20,21,21,23,24,24,25,25,25,26,27,27,27,29,34,35,36,41,41,47,47,1.76251,1.25204,1.09486,1.07908,1.03589,1.01569,1.00575,0.987674,0.962214,0.954973,0.946031,0.941135,0.929514,0.926179,0.91581,0.908486,0.90262,0.89504,0.891831,0.887013,0.875954,0.873074
15,208,2,54,21.4,10.4538,1.05294,0.932856,2.15575,-2.29744,-0.343581,-3.47381,-1.72678,-2.37001,-2.4419,-1.51031,-1.026,-0.768378,-1.46752,-2.07384,-2.10233,-2.87305,-2.9272,-3.40733,0.0325075,0.847618,-0.455193,-2.40132,-3.94339,2,7,9,11,11,11,12,13,14,15,17,18,19,20,22,23,23,23,24,25,26,26,28,28,30,31,33,33,34,54,1.78077,1.25585,1.09533,1.08256,1.0332,1.02582,0.997129,0.988937,0.956493,0.951029,0.946426,0.933148,0.928532,0.9236,0.916497,0.906639,0.901459,0.899934,0.888127,0.882959,0.867657,0.8652
16,221,12,74,38.2333,17.278,1.0422,0.512676,1.97156,-1.86672,-0.299726,-2.66586,-1.12112,-2.23686,-1.98504,-2.38157,-2.50289,-1.08153,-1.19541,-2.38833,-2.99505,-2.83338,-3.34818,-3.04036,0.0524225,0.87243,-0.259149,-2.2018,-4.39202,12,13,15,16,16,24,26,27,28,29,30,31,33,34,35,36,38,40,41,44,45,46,49,51,53,57,65,68,71,74,1.80065,1.26417,1.11975,1.07588,1.0316,1.02431,0.993106,0.98976,0.950971,0.94334,0.939483,0.934345,0.926815,0.923708,0.910373,0.907534,0.897032,0.892135,0.887984,0.878209,0.865463,0.859151
17,234,16,87,50.2667,19.7431,1.01789,0.30467,1.32335,-2.15402,-0.634921,-2.58478,-1.89312,-1.94066,-1.96674,-1.83086,-2.32299,-1.01137,-1.62682,-1.76666,-2.67241,-3.84743,-1.87605,-3.6851,0.379196,0.500718,0.120403,-2.82601,-4.56433,16,19,21,29,30,31,32,32,33,37,38,42,49,50,51,53,55,57,58,59,59,59,59,66,72,78,78,79,79,87,1.80963,1.27787,1.12997,1.07466,1.03486,1.01725,1.00165,0.988056,0.950264,0.937492,0.932941,0.926485,0.920055,0.918109,0.905874,0.901629,0.892353,0.883991,0.882218,0.87,0.858764,0.853932
18,247,12,84,40.2,17.9394,1.01176,0.138967,1.8409,-2.03875,-0.657066,-2.21931,-2.2656,-2.59685,-2.13245,-2.4313,-2.99177,-0.716964,-1.9984,-2.72177,-2.50489,-4.33078,-1.89117,-4.38116,0.894151,0.35335,-0.0765627,-3.04567,-5.0796,12,12,13,18,23,23,27,28,30,32,33,35,35,36,37,38,39,42,42,43,47,50,52,56,62,62,63,63,69,84,1.86138,1.27116,1.13734,1.06425,1.04118,1.01129,1.00009,0.98383,0.948541,0.943,0.933454,0.919917,0.913736,0.911831,0.903869,0.902095,0.890837,0.878075,0.874999,0.861603,0.852174,0.849794
19,260,7,72,36.0667,15.7522,1.02457,0.945855,1.95251,-2.18314,-0.201048,-2.90107,-1.8251,-2.32737,-2.56946,-2.53455,-3.26625,-1.75788,-2.06367,-3.00323,-2.54288,-5.2445,-1.64302,-4.7578,0.8389,0.0453356,-1.04699,-2.78426,-6.15749,7,12,16,17,19,22,23,25,27,27,27,30,33,35,37,37,37,38,40,40,45,45,45,45,48,51,53,62,67,72,1.92897,1.27113,1.14082,1.06397,1.03986,1.01362,0.994824,0.987675,0.943355,0.93795,0.937376,0.918165,0.91462,0.904217,0.901133,0.894041,0.882697,0.871805,0.87117,0.855423,0.849923,0.84264
20,273,10,99,42.4667,19.6955,1.02193,1.23418,1.34581,-2.15073,-0.0448936,-2.95571,-2.5835,-1.86726,-1.77327,-2.26041,-3.62334,-1.58745,-2.38624,-2.30226,-2.6751,-5.18889,-1.60589,-4.83628,0.378463,-0.0679654,-1.2053,-2.49327,-6.6328,10,22,23,25,26,26,28,28,28,29,32,32,32,37,40,41,43,44,45,46,46,51,53,54,54,56,66,67,91,99,1.9642,1.26811,1.13792,1.06943,1.03295,1.00953,0.991586,0.985237,0.957466,0.933521,0.929878,0.920327,0.909725,0.903877,0.895317,0.892558,0.879587,0.875584,0.864403,0.852616,0.842837,0.835163
21,286,19,125,57.4333,28.7362,1.06534,1.30552,-0.464,-1.91654,0.236299,-3.09301,-2.77279,-1.54142,-2.92755,-2.45202,-3.64355,-1.66037,-2.76748,-2.37011,-3.04218,-6.45423,-1.57436,-4.99986,-0.567988,-0.0858431,-0.520821,-2.08067,-7.49338,19,20,20,25,27,28,32,34,35,38,38,43,45,51,54,55,60,60,66,66,69,72,81,84,85,90,90,98,113,125,2.0501,1.32952,1.14197,1.06981,1.02507,1.00424,0.988508,0.984391,0.960702,0.925777,0.922535,0.918654,0.91521,0.901818,0.894667,0.885252,0.876907,0.870654,0.858693,0.852538,0.836362,0.829648
22,299,22,152,64.4,32.2924,1.07769,0.763313,-0.538026,-2.79986,0.887983,-2.82538,-2.58336,-0.924861,-2.70524,-2.65102,-3.38199,-2.39083,-2.57302,-1.5831,-2.9528,-5.85801,-1.70344,-3.89278,-1.40622,0.110434,-1.04943,-2.13397,-6.83489,22,25,27,28,29,36,36,38,50,51,51,51,54,54,59,60,62,63,66,67,67,74,84,86,89,91,107,119,134,152,2.07159,1.34731,1.14354,1.08952,1.02698,0.99994,0.985962,0.981856,0.96117,0.932088,0.923182,0.919305,0.91081,0.897262,0.893126,0.882042,0.875403,0.864661,0.853788,0.849159,0.830787,0.82384
23,312,8,60,34.7667,14.1876,1.10384,0.129,0.197216,-2.78388,1.29637,-2.85746,-3.19788,-0.363398,-2.41193,-3.25038,-4.77217,-2.44363,-2.92273,-3.00066,-3.62102,-6.26787,-2.02588,-4.40221,-1.41188,1.01448,-1.51747,-1.99667,-7.27111,8,11,13,16,22,24,24,26,28,28,28,29,30,30,35,35,35,36,37,37,40,42,49,49,52,52,54,56,57,60,2.11813,1.35628,1.19781,1.08834,1.02813,0.998432,0.986798,0.9731,0.956926,0.937405,0.92613,0.91319,0.903425,0.894187,0.885925,0.877885,0.871955,0.858485,0.85417,0.842767,0.824421,0.818516
24,325,7,76,39.0667,18.3114,1.12584,0.380659,0.527726,-2.57289,2.4659,-2.42901,-3.35085,-0.153799,-2.51505,-3.44694,-4.15927,-2.52312,-3.21599,-2.56305,-4.14977,-6.71989,-2.83983,-4.98763,-1.4348,0.53955,-1.50946,-2.0825,-7.98719,7,12,14,15,25,26,28,28,31,31,31,32,32,33,34,37,37,39,40,41,44,46,49,53,54,59,68,74,76,76,2.16784,1.36091,1.21164,1.09055,1.02148,0.992812,0.981238,0.966491,0.949316,0.941172,0.921604,0.908398,0.898725,0.887927,0.885426,0.874973,0.866973,0.856636,0.848629,0.836795,0.820357,0.813955
