generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,0,0,0,0.943711,-0.491573,0.323758,0.00860153,-0.749578,-0.0817735,-0.637117,0.125633,0.486561,-0.673651,0.256154,0.318706,-0.901788,-0.287156,0.442315,1.14019,0.448384,-0.0439869,-0.491478,-0.16047,-0.422953,-0.361473,1.19665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07742,1.05274,1.01183,1.00759,0.999651,0.99196,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,1,0.133333,0.345746,0.889423,-0.493669,0.736695,-0.194776,-1.39722,0.00184564,-1.07146,0.03135,-0.0759037,0.0717958,0.657256,0.261643,-0.49205,-0.350382,0.104927,-0.00605588,1.09131,0.142609,0.283071,0.358617,-0.239767,-0.840152,0.725992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.08714,1.07021,1.04673,1.01847,0.999136,0.997455,0.993625,0.9888,0.987213,0.982235,0.98118,0.979658,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,3,0.233333,0.626062,0.828099,-0.255884,-0.100993,-0.117311,-1.43493,-0.475872,-0.609044,0.103209,-0.382137,0.0151908,0.833096,0.113429,-0.437742,0.00502309,0.368562,0.298126,1.44964,0.434848,0.290589,0.0684508,-0.152128,-0.729767,0.689421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.08132,1.07292,1.03814,1.02335,1.00993,1.00116,0.991826,0.984919,0.984163,0.980788,0.978524,0.97455,0.973948,0.973634,0.970974,0.969758,0.969183,0.968791,0.968682,0.968682,0.968682,0.968682
3,52,0,2,0.133333,0.434172,0.764382,-0.500682,0.100069,-0.241857,-1.59447,-0.00014861,-0.321812,0.41161,-0.379683,0.364733,0.237469,0.328353,-0.296083,0.0303362,0.0793068,-0.103257,1.34773,0.491564,0.639736,0.146571,0.044954,-0.029736,0.350132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.09011,1.06618,1.03991,1.03219,1.00797,0.992797,0.985584,0.983522,0.98036,0.973395,0.97256,0.970949,0.968845,0.967263,0.965539,0.963935,0.960976,0.960476,0.959783,0.959152,0.958681,0.958554
4,65,0,3,0.166667,0.592093,0.733678,-0.442601,-0.177265,-1.2374,-1.27391,0.256807,-0.142238,0.282646,-0.262273,0.528008,-0.605656,0.642834,-0.786613,0.19102,0.381575,0.1492,1.98656,0.0732875,0.596262,0.359247,-0.0825302,-0.247244,0.905132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1.09799,1.07727,1.05529,1.03444,1.02685,1.01275,0.994086,0.984781,0.975315,0.97137,0.969032,0.966222,0.96222,0.959325,0.956969,0.95575,0.955497,0.953225,0.952736,0.950206,0.949882,0.948765
5,78,0,0,0,0,0.717222,-0.59143,-0.168791,-1.35437,-1.15455,0.0298969,-0.183388,0.479457,0.584053,1.11735,-0.729332,0.891523,-0.922333,0.215151,0.504326,0.149946,2.37696,0.160176,0.390701,0.785466,0.190159,-0.100291,0.846669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12382,1.0914,1.05217,1.04635,1.03338,1.00641,0.993711,0.985197,0.968489,0.967491,0.964022,0.959556,0.956783,0.953736,0.950766,0.947965,0.945985,0.944269,0.943544,0.941853,0.940905,0.940207
6,91,0,1,0.0333333,0.182574,0.69327,-0.257435,-0.650007,-1.09211,-1.0209,0.518307,-0.266347,-0.231741,-0.0820531,1.02223,-1.21794,1.112,-0.92638,0.451185,0.422698,0.798167,1.96241,0.288223,0.41706,0.872214,0.0744278,-0.137028,0.900849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.13999,1.09076,1.04832,1.0429,1.03002,1.01613,0.990793,0.98368,0.971376,0.965367,0.960344,0.957657,0.952661,0.946737,0.943976,0.940077,0.936956,0.93637,0.934047,0.933209,0.932469,0.931869
7,104,0,1,0.0333333,0.182574,0.666953,-0.0547471,-0.1653,-1.11421,-1.43918,1.30686,-0.29848,-0.096681,0.192967,0.611187,-0.517937,1.62841,-0.816024,0.633049,0.0289774,-0.0282787,1.63803,0.56444,0.432607,1.05092,0.0152411,0.0435211,1.03265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.14773,1.09423,1.06845,1.04126,1.02614,1.01474,1.00289,0.977555,0.972037,0.963457,0.958474,0.954612,0.947505,0.942378,0.939417,0.936614,0.931083,0.928934,0.927908,0.926315,0.925707,0.923407
8,117,0,1,0.0333333,0.182574,0.638516,-0.244302,-0.49922,-0.943716,-1.2272,0.732295,0.00431329,-0.0211321,0.0342114,0.410061,-0.489113,1.62691,-1.105,1.07644,0.0314432,-0.197196,2.0948,0.829322,0.877311,1.32824,0.19674,-0.212936,0.528266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1684,1.10518,1.06438,1.03768,1.02057,1.01568,0.997662,0.976968,0.968308,0.962922,0.953477,0.94824,0.944725,0.944462,0.935508,0.931152,0.926911,0.923596,0.921232,0.919059,0.918205,0.916111
9,130,0,4,0.133333,0.730297,0.627514,-0.140359,-1.02558,-0.703746,-1.30118,1.21437,0.39062,-0.59791,-0.0572085,0.924305,-0.676407,1.70643,-1.48959,1.13895,0.495888,-0.440877,1.44014,0.240963,0.576108,1.52577,0.226375,-0.33632,0.292128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.18698,1.10379,1.07521,1.05756,1.01305,1.00904,0.996832,0.991238,0.965595,0.96282,0.952473,0.950944,0.93804,0.935475,0.929522,0.926193,0.923188,0.921526,0.916332,0.912813,0.910372,0.907236
