generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,3,0.133333,0.571346,0.938375,-0.512402,0.368756,0.685445,0.204282,0.264936,-0.0545963,-0.19023,1.2361,-0.301448,0.416816,0.0661951,0.476789,-0.0951629,0.395639,0.266934,-1.42593,0.589812,0.475605,-0.28951,-0.222811,-0.112407,-0.0943917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.07877,1.04522,1.00684,1.00109,0.994334,0.991165,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,2,0.266667,0.52083,0.893495,-1.04214,1.48655,0.782872,0.546063,0.274607,-0.69385,-0.850818,0.378646,0.480722,-0.476156,0.314114,0.565184,-0.200252,0.754472,0.376511,-0.745456,0.5392,0.652946,-0.612795,-0.0988582,-0.0595801,-0.205139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1.09701,1.06069,1.04832,1.03074,0.999573,0.991187,0.988137,0.985735,0.984262,0.980688,0.979869,0.979485,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,3,0.5,0.776819,0.856835,-1.07834,1.35889,1.43702,0.526926,0.660534,-1.01852,-0.511691,0.187979,0.0800526,-0.268713,-0.540126,0.696062,0.323532,0.635585,-0.228824,-0.359691,0.425454,0.510166,-0.308686,-0.273214,0.721268,-1.20612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,1.10889,1.06804,1.04798,1.02954,1.02331,0.992154,0.986628,0.981877,0.978908,0.976397,0.974726,0.973514,0.972572,0.970366,0.969809,0.969448,0.969266,0.968895,0.968682,0.968682,0.968682,0.968682
3,52,0,3,0.3,0.749713,0.844228,-1.99813,1.53072,1.65614,0.918204,0.305515,-1.14076,-1.0297,0.754948,-0.404395,-0.928893,-0.868873,1.03168,0.129832,0.353294,-0.20218,-0.378569,0.364756,-0.342203,-0.304868,-0.590273,0.843726,-1.1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1.13778,1.08676,1.04504,1.03635,1.02864,1.0126,1.00426,0.980678,0.976971,0.973155,0.970432,0.96835,0.965228,0.963115,0.961989,0.961551,0.960426,0.959789,0.959095,0.958835,0.958637,0.958492
4,65,0,2,0.233333,0.504007,0.852567,-1.68465,1.37867,1.63061,1.03539,-1.01764,-2.02688,-1.15676,0.362464,-0.0653513,-1.1457,-0.738133,1.03427,0.293282,0.836073,-0.509112,0.384527,1.39845,-1.28052,0.0716532,-0.899746,0.596494,-0.988691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1.18895,1.10675,1.05893,1.04262,1.03308,1.01193,1.00475,0.991044,0.977705,0.974322,0.969577,0.964401,0.961177,0.959462,0.955545,0.955097,0.952767,0.951708,0.950984,0.950181,0.949323,0.949134
5,78,0,4,0.6,1.03724,0.884296,-1.13905,0.688762,1.24409,1.35335,-1.26692,-2.53882,-0.994357,-0.262629,0.491544,-1.19912,-0.606859,0.68,-0.325744,1.85884,-1.48057,0.573183,2.16705,-1.04399,-0.276285,-1.69044,1.28898,-1.07775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,1.26473,1.14156,1.07684,1.05499,1.03543,1.02013,1.00976,1.00043,0.979007,0.973546,0.969945,0.960564,0.957093,0.95388,0.951522,0.947832,0.945799,0.94498,0.943434,0.941764,0.941397,0.940035
6,91,0,4,0.466667,0.860366,0.932915,-0.63511,1.17252,1.55916,1.75836,-2.15962,-2.89614,-0.548141,-1.17313,0.461229,-1.22452,-0.679848,0.28433,-0.267638,2.02363,-2.14441,0.621107,2.76436,0.136029,-0.55102,-1.5327,1.59017,-1.12034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,4,1.37904,1.14733,1.06699,1.0612,1.03184,1.01956,1.0129,1.00106,0.979917,0.973159,0.963914,0.961335,0.958187,0.949743,0.94798,0.944348,0.940503,0.93671,0.934508,0.93399,0.932142,0.930887
7,104,0,1,0.166667,0.379049,0.935311,-0.640681,1.62694,1.34632,1.46154,-2.08182,-2.28409,-0.331614,-0.396365,-0.0262113,-0.989663,-0.613763,-0.105731,0.980025,2.35561,-1.42496,0.519568,2.41069,-0.196459,-0.903328,-1.85653,1.6984,-0.876143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.43228,1.14523,1.06421,1.05623,1.03639,1.01853,1.00595,1.00018,0.978475,0.973046,0.96701,0.960698,0.954101,0.950724,0.940568,0.936828,0.935166,0.93175,0.928421,0.926285,0.923542,0.92223
8,117,0,4,0.5,0.937715,0.963895,-0.869691,1.71661,1.90221,1.53325,-2.09839,-3.45111,0.11535,-0.207217,-0.286288,-1.15927,-1.51206,0.409345,1.71608,2.84054,-1.66018,1.45986,2.75285,0.319263,-1.24221,-1.6028,1.62754,-1.52769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,4,1.52406,1.1619,1.07016,1.04981,1.04697,1.02043,1.00531,0.993044,0.983511,0.970027,0.961357,0.955543,0.95123,0.946294,0.939292,0.932416,0.930754,0.927144,0.924727,0.923736,0.915928,0.913261
9,130,0,2,0.466667,0.730297,1.01953,-1.12266,2.2249,2.21105,0.92589,-3.11345,-4.08371,-0.513978,-0.601023,-0.467367,-0.938263,-1.53358,1.21407,2.89469,2.65016,-1.74923,2.3257,3.1988,0.553155,-1.62693,-1.45101,1.47883,-1.47428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1.63957,1.17224,1.08457,1.0535,1.0375,1.01267,1.01119,0.984772,0.980913,0.973146,0.961328,0.952204,0.945455,0.938484,0.932896,0.932456,0.92455,0.919948,0.918088,0.914818,0.908291,0.905852
