generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,0,0,0,0.923419,0.331143,0.787066,-0.944285,0.317297,-0.0330439,0.118995,-0.140352,0.165436,-0.284857,-0.36807,-0.150922,0.114993,0.297269,0.242223,0.411129,0.39328,0.352091,-0.608349,0.111855,-0.311824,-0.957337,0.34343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04726,1.0183,1.01251,1.00234,0.998537,0.990609,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,3,0.266667,0.691492,0.888795,0.0426695,1.30043,-0.625733,-0.702099,-0.689328,-0.269901,-0.161587,0.544616,-0.669295,-0.478801,0.227782,0.00213825,0.77105,1.08014,1.17136,0.609284,0.0266259,-0.653234,-0.165383,-1.03668,-1.11835,0.1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1.0732,1.0652,1.01243,1.00706,1.00396,0.993488,0.992959,0.989688,0.986707,0.98324,0.980527,0.979542,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,2,0.433333,0.678911,0.835205,-0.679875,1.17008,-0.52326,-0.393424,-0.839435,-0.329834,-0.365964,1.07585,-0.386253,-0.00421707,-0.0895047,0.471162,0.503303,1.14537,0.625058,0.392801,0.141792,-0.761098,0.00429103,-0.846449,-0.82289,-0.278516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1.09265,1.07825,1.02299,1.0141,1.0021,0.998716,0.995085,0.988591,0.980978,0.979623,0.976543,0.975003,0.973171,0.971895,0.970091,0.969891,0.968973,0.968749,0.968682,0.968682,0.968682,0.968682
3,52,0,3,0.333333,0.758098,0.81198,-0.267415,1.33813,-0.490009,-1.10224,-1.56461,-0.254426,-1.1125,1.49741,0.166046,-0.0344322,0.170856,-0.626671,0.628355,0.480086,0.0546303,0.758795,-0.225228,-0.553303,0.0990715,-1.11995,-1.06717,-0.615434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,1.11271,1.07862,1.06353,1.02777,1.00747,0.998933,0.99233,0.987491,0.985472,0.979894,0.975263,0.969441,0.966524,0.965116,0.963613,0.962429,0.961533,0.959983,0.959623,0.959278,0.959012,0.95854
4,65,0,12,5.86667,3.21348,0.789786,-0.398106,1.27603,-0.310406,-0.605401,-1.42617,-0.112937,0.0357322,0.922499,-0.351558,-0.54772,-0.141647,-0.887747,-0.109261,-0.341845,-0.651953,0.630209,-0.617914,-0.531885,-0.64378,-1.1152,-1.88516,-0.743897,0,1,2,2,2,3,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,8,8,9,9,11,12,12,12,1.12908,1.10693,1.06619,1.04522,1.02569,1.00294,0.994243,0.987162,0.979987,0.972778,0.970237,0.964272,0.963583,0.961783,0.95995,0.954845,0.953494,0.952554,0.950369,0.95033,0.94962,0.949574
5,78,2,24,10.0667,5.63201,0.791455,-0.201015,1.84611,-0.583362,-0.144769,-1.83337,-0.200337,-0.330991,0.418814,-0.389401,-0.981252,0.513232,-1.15151,-0.0652055,-0.769614,-0.0825828,0.507189,0.477239,-1.19392,-0.652069,-1.18039,-2.82527,-0.861059,2,2,3,3,4,5,5,5,5,6,6,7,9,9,10,10,11,11,12,12,13,14,15,15,16,16,17,17,18,24,1.18615,1.11898,1.07564,1.04979,1.02274,1.01672,0.996968,0.990262,0.975758,0.972785,0.967065,0.960946,0.959849,0.956944,0.954745,0.948618,0.946786,0.944003,0.943063,0.942074,0.94128,0.940113
6,91,2,26,10.9333,6.14162,0.811606,-0.107432,1.98814,0.0325559,-0.80068,-1.66748,0.024926,-0.768227,1.14985,-0.592149,-1.45167,0.140311,-1.35416,0.018186,-1.1501,-0.00945153,0.00926627,0.312938,-1.50138,-0.426375,-1.17247,-3.60267,-1.62451,2,3,4,4,4,5,6,6,7,8,8,9,9,9,9,10,11,12,13,13,13,13,13,15,15,16,18,23,24,26,1.27608,1.11946,1.07663,1.04628,1.02794,1.01792,1.00085,0.991193,0.981028,0.970618,0.962871,0.954763,0.952375,0.950095,0.949317,0.945928,0.939793,0.938267,0.934844,0.933663,0.93198,0.930887
7,104,5,31,14.5,6.63195,0.840244,-0.0768317,1.5084,0.426427,-1.09952,-1.57982,-0.0437387,-0.919835,1.04583,0.210535,-1.38751,0.565236,-2.4396,-0.242883,-1.40734,-0.0166264,-0.817346,-0.286455,-1.79418,-0.197173,-0.51909,-3.68798,-1.86489,5,6,6,7,7,9,9,10,10,10,11,11,12,13,13,14,14,15,16,16,17,18,19,19,20,20,25,26,26,31,1.36055,1.12122,1.10014,1.0471,1.02597,1.01537,1.00871,0.985627,0.973761,0.96835,0.963876,0.953852,0.946606,0.944278,0.940725,0.9389,0.936425,0.933714,0.928909,0.925774,0.924217,0.922845
8,117,1,37,11.8333,6.63368,0.844171,-0.20066,2.67706,0.0970364,-0.638732,-2.12918,0.0522865,-0.256146,0.7202,-0.417509,-0.69525,0.118333,-1.75132,-0.114156,-1.40839,-0.114329,-0.06477,0.349946,-2.27699,-0.723058,-1.26684,-3.8839,-2.04961,1,5,6,6,6,7,7,8,9,9,9,9,10,10,10,10,12,12,13,13,13,13,14,14,15,16,19,19,23,37,1.42315,1.14288,1.11241,1.05644,1.02563,1.00882,1.00638,0.977709,0.974919,0.9724,0.955389,0.948677,0.941239,0.938617,0.934494,0.930798,0.930357,0.924734,0.921187,0.919149,0.917106,0.915003
9,130,7,42,22.2333,9.22397,0.887876,-0.255772,3.01326,0.322647,-0.445463,-1.97017,-0.369264,-0.0202776,0.714729,-1.24818,-0.576638,-0.678144,-1.9874,-0.562106,-2.84172,-0.248695,-0.15795,0.11448,-2.55522,-0.941262,-1.20876,-4.78644,-2.69871,7,7,11,12,13,14,16,16,17,18,20,21,21,21,21,21,21,22,22,23,23,24,26,27,31,33,36,40,41,42,1.56247,1.14546,1.11445,1.06076,1.01906,1.00905,1.00133,0.981046,0.968129,0.965706,0.949857,0.940437,0.93496,0.932705,0.928927,0.926951,0.924086,0.91661,0.915559,0.911291,0.909144,0.908331
