generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,5,0.5,1.07479,0.934091,-0.188191,0.0528276,-0.134972,-0.693117,-0.25067,-0.409052,-0.373721,0.659276,-0.825346,0.283636,-0.195759,0.404005,-0.550935,-1.47144,0.349285,-0.396141,-0.232847,-0.300564,-0.0712711,-0.358112,-0.0484819,-0.365885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,5,1.07679,1.01892,1.01067,1.00559,0.995754,0.990582,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,4,0.4,0.855006,0.925441,-0.291891,1.01225,0.643711,-1.4297,-1.02655,-1.14611,-0.305231,1.18041,-1.66077,0.383396,0.777119,0.42415,-0.491191,-1.7149,0.0550029,-1.03602,-0.460978,-0.811874,0.390677,-0.368411,0.133191,-0.554363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,4,1.16149,1.03622,1.01556,1.00612,0.99863,0.995082,0.993991,0.991436,0.983746,0.982306,0.980377,0.979564,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,8,2.43333,1.99453,0.910032,-0.345392,1.19519,0.793607,-1.7216,-0.76652,-1.46437,0.293907,1.10178,-1.52465,0.78922,0.325589,0.689027,0.0393125,-1.52462,0.563131,-0.738201,-0.0627718,-1.60459,-0.0214088,-0.550702,-0.0318783,-1.08671,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6,8,1.20154,1.03671,1.03374,1.01692,1.00289,0.994496,0.992437,0.987685,0.985226,0.981932,0.978317,0.977102,0.972453,0.97177,0.96978,0.969338,0.969021,0.968906,0.968682,0.968682,0.968682,0.968682
3,52,3,17,8,3.52332,0.893433,-0.574364,0.797009,0.437434,-1.75337,0.0352122,-1.42969,-0.114678,0.320778,-1.47474,1.13553,-0.0924327,0.549131,-0.075516,-1.74209,0.102795,-0.929155,0.276968,-2.22898,-0.162371,-0.640329,-0.725926,-1.68524,3,4,4,4,5,5,5,5,5,5,5,6,6,6,8,8,8,9,9,10,10,10,10,11,11,11,13,13,14,17,1.23751,1.05718,1.02688,1.01972,1.00586,0.992114,0.985677,0.983188,0.978429,0.976912,0.971623,0.969968,0.967154,0.96655,0.963597,0.962094,0.960975,0.959627,0.959513,0.95892,0.958601,0.958466
4,65,2,20,6.6,3.69156,0.870188,-0.549896,0.901488,-0.145589,-2.09949,0.111503,-1.52533,0.835791,-0.1493,-1.44563,0.349115,-0.279892,0.590303,-0.441006,-1.91135,0.741569,-0.433275,0.209793,-2.56629,0.0734166,-0.831061,-0.267539,-0.989571,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,6,6,7,7,8,8,9,9,9,10,12,13,20,1.2513,1.07747,1.03614,1.01951,1.00597,0.994977,0.991864,0.982735,0.975422,0.9724,0.967655,0.962983,0.96133,0.960225,0.956843,0.955349,0.953441,0.952241,0.950056,0.94978,0.949126,0.948855
5,78,1,13,5.93333,3.22633,0.849875,-1.03772,0.999496,0.16402,-1.76926,-0.389564,-1.50506,0.304031,0.573011,-1.98981,0.195296,-1.03536,0.180046,-0.659557,-2.24383,1.00923,-0.594139,0.330238,-2.74033,-0.264165,-1.07283,-0.796638,-1.1817,1,1,2,2,3,3,3,3,3,4,4,5,5,6,6,6,6,6,6,7,8,8,8,8,9,9,9,12,12,13,1.28012,1.08623,1.03969,1.01937,1.00003,0.995799,0.990044,0.985128,0.975589,0.969044,0.962015,0.958099,0.955401,0.954439,0.952304,0.950905,0.946962,0.944782,0.942728,0.941678,0.940757,0.94002
6,91,0,12,3.26667,2.76597,0.832844,-0.246648,0.404319,-0.504417,-1.95719,-0.433909,-0.292667,0.788932,-0.0406084,-1.44977,0.451896,-1.10484,0.139605,-0.671651,-2.06346,0.751376,-0.432361,1.42686,-2.9187,-0.506764,-1.33012,-1.12712,-0.678174,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,5,5,5,5,8,10,12,1.29268,1.1288,1.03757,1.01303,1.00259,0.998353,0.9824,0.97808,0.972369,0.96739,0.965376,0.959186,0.957398,0.950196,0.946659,0.942836,0.941439,0.938983,0.935853,0.933381,0.932853,0.931591
7,104,0,7,3.03333,1.65015,0.82795,-0.215113,0.7858,-0.332034,-1.88457,-0.833233,0.074471,1.00629,-0.0782495,-1.45337,0.635535,-1.39725,0.0738174,-0.939911,-2.51328,1.03106,-0.149643,1.45482,-2.93714,-1.51415,-0.907654,-1.58435,-0.910966,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,6,6,7,1.30374,1.17327,1.05141,1.02277,0.998163,0.990639,0.983354,0.972686,0.966666,0.965017,0.959748,0.952572,0.950988,0.947784,0.943329,0.936257,0.933654,0.931689,0.930666,0.925569,0.924529,0.923548
8,117,0,16,6.03333,4.12297,0.832613,-0.309207,1.39475,0.068555,-2.16539,-0.356108,0.437887,0.983844,-1.203,-1.59769,1.09019,-1.46124,0.07955,-1.34155,-2.28744,0.0825987,-0.2421,1.14623,-3.58128,-1.26857,-1.64487,-1.15517,-1.6611,0,1,2,2,2,3,3,3,3,3,3,4,5,5,5,5,5,6,6,7,8,8,8,9,9,10,11,13,16,16,1.34404,1.20543,1.05301,1.03461,1.00906,0.995039,0.985323,0.971984,0.970588,0.962536,0.958492,0.953274,0.949277,0.944341,0.938346,0.930774,0.927935,0.925874,0.922058,0.921168,0.915262,0.915049
9,130,1,16,7.43333,3.72025,0.842521,-0.198809,1.03481,-0.336056,-2.29712,0.00568205,-0.244132,0.89588,-1.74948,-1.35086,1.3877,-2.26615,0.177275,-1.44118,-2.50143,0.606819,-1.16838,1.04417,-4.11748,-1.24838,-1.34503,-1.68835,-1.69716,1,2,2,3,3,4,4,5,5,6,6,6,6,6,6,7,8,9,9,9,10,10,10,11,11,11,11,13,13,16,1.39691,1.24516,1.04597,1.02956,1.00552,1.00141,0.979347,0.977716,0.964355,0.953563,0.952131,0.945404,0.944272,0.942911,0.93593,0.926061,0.924557,0.920422,0.917247,0.911985,0.911157,0.906167
10,143,0,10,4.4,2.74929,0.876413,-0.188985,0.378825,-0.936228,-2.50573,0.233774,-0.892735,0.762342,-1.97244,-1.92661,1.94427,-2.21985,-0.430488,-1.62878,-3.53632,0.650607,-2.10237,1.46763,-4.31306,-1.83163,-1.77402,-1.65118,-1.28148,0,0,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,6,7,8,8,9,9,9,10,1.50382,1.26175,1.05529,1.02198,1.01271,1.00128,0.990556,0.97854,0.973322,0.954934,0.947357,0.942046,0.93866,0.935608,0.929965,0.925058,0.916966,0.915452,0.911273,0.903581,0.902849,0.898843
11,156,2,21,9.4,5.08276,0.882307,0.146978,0.536855,-0.553208,-2.66833,0.0088805,-0.988004,0.559701,-1.53057,-1.59218,1.38639,-1.74427,-0.378398,-1.85584,-3.50828,1.10511,-2.52656,0.335727,-3.84343,-1.49298,-1.59111,-2.66835,-1.99516,2,3,4,4,5,5,5,5,6,6,6,6,7,8,9,9,9,10,10,10,11,11,12,13,15,15,18,18,19,21,1.56106,1.27736,1.05335,1.02855,1.01107,1.00361,0.981633,0.976088,0.969517,0.957395,0.94484,0.943189,0.935726,0.932324,0.926664,0.919162,0.915025,0.913856,0.9062,0.896008,0.894893,0.892342
12,169,5,34,17.6,7.3419,0.874988,-0.399513,0.529906,-0.272618,-2.55164,0.445348,-2.06253,0.535839,-0.835393,-2.05388,1.08185,-1.3673,-0.605979,-1.60687,-3.2793,0.3373,-2.6601,0.534937,-4.28965,-1.44282,-1.47914,-2.64806,-2.41614,5,8,9,9,10,10,12,12,13,13,13,14,15,16,16,16,17,18,20,21,21,22,23,24,24,26,27,30,30,34,1.60616,1.28166,1.05188,1.03881,1.02346,1.00505,0.976957,0.970982,0.965591,0.952816,0.94481,0.937091,0.930793,0.926682,0.924098,0.912834,0.907939,0.906272,0.899813,0.892878,0.889772,0.884655
13,182,6,44,23.9,9.54969,0.880484,-0.18567,0.261289,-0.741743,-1.81391,0.423345,-1.96124,0.0953028,-0.948087,-1.92274,0.262308,-1.23613,-0.951208,-1.90753,-4.02773,0.286309,-2.63516,0.693264,-3.97868,-1.41233,-2.06153,-3.51639,-2.53857,6,7,7,11,12,17,17,18,19,20,21,21,22,24,24,24,24,26,28,28,29,30,31,33,33,34,34,34,39,44,1.63614,1.27341,1.07871,1.04032,1.01841,0.999398,0.977417,0.969282,0.962607,0.957075,0.944273,0.94019,0.927736,0.924993,0.916024,0.908802,0.903527,0.901482,0.8948,0.89117,0.88591,0.87738
14,195,7,55,24.6,11.0504,0.87203,-0.660776,0.239627,-1.07569,-1.45355,0.936786,-1.50711,0.670607,-1.35032,-1.60298,0.759397,-1.33538,-0.960592,-1.73673,-3.38892,-0.262914,-1.76138,0.399327,-4.81655,-2.07308,-1.80795,-3.20562,-3.22124,7,10,12,12,13,14,17,17,19,19,19,20,21,21,22,22,22,25,25,28,28,30,31,33,37,38,38,40,43,55,1.66438,1.27469,1.08588,1.05371,1.01213,0.993142,0.974938,0.972564,0.957501,0.951387,0.941567,0.934149,0.923667,0.917287,0.914252,0.907448,0.900539,0.892802,0.889942,0.88446,0.880114,0.872691
15,208,0,61,23.9667,14.3202,0.90257,-0.593717,0.507376,-1.8075,-1.62355,1.23461,-1.53057,0.677248,-1.82944,-1.53931,0.717753,-0.935473,-0.85571,-1.93472,-3.16609,0.0148502,-2.05035,0.156055,-6.53714,-1.48097,-1.50138,-4.02127,-3.90002,0,4,12,13,13,13,14,15,16,17,17,18,18,18,19,20,20,22,23,24,26,28,30,36,36,41,42,44,59,61,1.73948,1.27021,1.0951,1.07206,1.00389,0.998809,0.988367,0.965449,0.962586,0.944777,0.940431,0.928346,0.91897,0.913839,0.907452,0.901917,0.895369,0.889774,0.884149,0.875929,0.872592,0.870123
16,221,10,59,32.0667,11.7823,0.945212,-0.34743,-0.454134,-1.53774,-1.52373,1.16198,-2.48331,0.154906,-1.70654,-0.995773,0.415958,-0.176334,-1.10709,-1.91299,-3.31486,0.300691,-1.72633,0.136995,-6.09561,-2.28933,-1.0143,-4.58429,-4.88636,10,12,18,18,21,22,22,22,26,28,28,29,30,30,30,30,31,33,34,34,36,39,40,41,44,45,49,50,51,59,1.78404,1.26164,1.15799,1.09729,0.999915,0.992238,0.985981,0.967442,0.960381,0.942152,0.936398,0.928492,0.914022,0.909091,0.900767,0.896937,0.895601,0.882689,0.87712,0.870462,0.867181,0.863001
