generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,2,0.466667,0.730297,0.952148,-0.569246,0.818758,0.408597,-0.327153,-0.906154,0.720156,-0.372333,-1.29447,-0.22919,0.12097,-0.115116,-0.185554,-0.643767,-0.351427,-0.0941554,-0.692325,-0.530886,0.0636981,-1.04503,-0.947837,0.226068,-0.425712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1.09693,1.0293,1.01656,1.00835,0.993377,0.992885,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,19,1.63333,3.7553,0.936273,-0.686213,-0.0142372,0.00484209,0.213516,-1.09217,1.18314,-0.977815,-1.67458,-0.692488,0.160854,-0.655079,-0.551736,-1.42898,0.125521,-0.241492,-1.14822,-0.877974,-0.273908,-1.22971,-0.940702,0.626515,-1.17179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,5,6,6,19,1.13982,1.02944,1.02012,1.00669,0.998319,0.995139,0.990322,0.986573,0.984637,0.98194,0.980718,0.979545,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,5,1.6,1.63158,0.934907,-0.358119,-0.22525,0.423766,0.697187,-1.28274,1.42997,-0.42576,-2.00167,-0.762103,0.110357,-0.643787,-0.91551,-0.73782,-0.90122,-0.229203,-2.12403,-0.607484,-0.519296,-2.19749,-1.04676,0.330139,-1.28674,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,5,5,5,1.20466,1.05363,1.02893,1.01966,1.00711,1.00148,0.989295,0.984277,0.983254,0.97722,0.974519,0.972982,0.971515,0.970653,0.970296,0.969288,0.969085,0.968742,0.968682,0.968682,0.968682,0.968682
3,52,0,16,3.56667,3.66421,0.956752,-0.490156,-0.353738,-0.522956,0.700534,-1.21721,1.7391,-0.853525,-1.97573,-1.46504,-0.498431,-0.356382,-1.35204,-1.48365,-0.111385,-0.44412,-2.24735,-0.295876,-0.999823,-2.85188,-1.48257,0.492733,-2.29468,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,6,6,6,6,6,6,9,11,16,1.29603,1.09245,1.02666,1.02123,1.01036,1.00078,0.991355,0.983859,0.976707,0.975791,0.973654,0.967106,0.964699,0.962813,0.96112,0.960635,0.959891,0.959221,0.95901,0.958741,0.958626,0.958532
4,65,0,16,6.1,4.30196,0.993919,-1.72434,-0.357926,-0.153288,0.080381,-1.06589,1.11172,-1.3174,-2.47044,-1.9703,-0.983926,-0.32511,-1.71039,-0.258659,-0.261175,-1.2794,-3.20028,-0.808612,-1.3937,-3.0548,-1.39063,0.981036,-2.23481,0,0,1,1,2,3,3,3,3,3,3,4,4,5,5,6,6,6,7,7,7,8,9,9,11,12,12,13,14,16,1.39161,1.09225,1.07144,1.03747,1.01387,1.00242,0.998494,0.988364,0.976134,0.972327,0.966643,0.965203,0.963138,0.959554,0.955978,0.953854,0.952784,0.95116,0.950558,0.949755,0.94943,0.948813
5,78,3,15,7.63333,3.068,1.03159,-0.725461,-1.1835,-0.294731,0.0842959,-0.869197,1.5195,-1.2053,-2.3809,-2.26273,-0.598641,0.0871436,-1.38002,-0.535116,-0.771995,-1.8433,-4.20972,-0.76208,-2.10503,-3.30567,-1.0486,1.13767,-2.42047,3,3,3,4,4,4,5,5,5,6,7,7,7,7,7,8,8,8,9,9,9,10,10,10,10,11,11,12,12,15,1.48397,1.10046,1.06678,1.05658,1.00737,1.00373,0.993576,0.982746,0.981788,0.971198,0.966733,0.958591,0.955468,0.954034,0.950814,0.949322,0.945675,0.943433,0.943006,0.94072,0.940174,0.939915
6,91,0,44,14.8667,8.97404,1.0411,-0.43497,-1.67396,-0.0598055,-0.276513,-1.28314,1.14027,-1.16624,-2.64973,-2.42994,-0.556864,0.45373,-1.48425,-0.28898,-0.716291,-2.08439,-3.04138,-0.885533,-2.50617,-3.38435,-1.64434,0.735697,-2.65544,0,3,4,4,5,8,9,10,11,11,11,11,12,12,13,14,14,16,17,17,19,20,20,20,21,22,23,24,31,44,1.54403,1.09463,1.07297,1.05441,1.00906,0.999295,0.991912,0.977835,0.975273,0.970658,0.962215,0.95762,0.953117,0.948565,0.944449,0.942544,0.938439,0.935594,0.934809,0.93353,0.932017,0.930321
7,104,1,99,35.3333,23.7012,1.09071,-1.0972,-2.37378,-0.484263,-0.606173,-1.50981,-0.0940253,-1.75941,-3.02599,-2.63836,-1.84825,0.576149,-1.70385,-0.81747,-1.56225,-2.6297,-2.87562,-1.08549,-3.30095,-3.10825,-1.39498,-0.506988,-3.52971,1,10,14,14,16,16,18,18,20,20,21,22,25,27,29,29,29,34,36,37,38,38,39,56,57,72,73,74,78,99,1.62728,1.1131,1.08264,1.05124,1.013,1.00198,0.997245,0.985044,0.978995,0.96816,0.961488,0.953586,0.94641,0.944409,0.942769,0.938844,0.935841,0.931501,0.93061,0.92612,0.923824,0.922041
8,117,9,88,34.6667,18.6905,1.14727,-1.88444,-2.54233,-0.233062,-0.0758781,-1.23526,0.66402,-2.71445,-3.43048,-2.82485,-0.634545,0.32649,-1.91638,-0.661145,-1.94308,-2.64823,-3.90445,-1.80825,-3.89987,-3.26533,-1.59789,-0.959239,-4.49064,9,9,10,10,18,19,20,21,22,25,28,29,29,31,32,33,33,33,35,40,40,40,46,48,52,54,54,62,70,88,1.75222,1.12011,1.08255,1.0407,1.01393,1.00977,0.996551,0.980111,0.973537,0.96286,0.959625,0.953371,0.949971,0.939525,0.936499,0.933329,0.931103,0.926766,0.923773,0.920727,0.915632,0.913048
9,130,23,135,43.8,21.2772,1.22402,-1.90071,-3.21177,-0.652118,0.318024,-2.18832,0.373386,-3.43732,-3.21903,-3.61518,-1.12602,-0.793832,-3.01094,-0.682015,-2.7297,-2.81429,-3.92622,-2.3821,-4.32329,-3.67961,-1.78343,-1.43978,-4.76834,23,24,25,27,28,28,31,32,33,33,35,36,37,37,38,39,40,40,45,47,47,47,48,50,53,59,60,61,76,135,1.90562,1.12436,1.07235,1.04168,1.02143,1.01384,0.992007,0.975696,0.965212,0.958671,0.955047,0.947826,0.942073,0.940701,0.931155,0.926427,0.925148,0.922678,0.916906,0.914996,0.907861,0.906019
