generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,1,0.0333333,0.182574,0.9413,-0.0703518,-0.211932,0.401714,-0.0503385,0.14907,-0.32355,0.384685,-0.796818,-0.231259,0.275402,-0.854711,-0.0276824,-0.218197,-0.170696,-0.113537,-0.436613,0.332986,-1.72278,0.719671,0.39504,0.651693,0.0984025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.07439,1.05481,1.00668,0.999293,0.992255,0.990354,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,4,0.666667,1.1547,0.898755,-0.53346,0.555222,0.478323,-0.170052,-0.506946,-0.0858436,0.61858,-1.35991,-0.774505,0.754169,-1.26132,-0.383105,-0.327484,-0.660876,0.177562,-0.741486,0.300642,-1.46244,0.052071,-0.0995894,0.744684,-0.0900632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,3,4,1.08681,1.06937,1.02483,1.02007,1.00275,0.998313,0.988752,0.984217,0.982977,0.980728,0.979848,0.979408,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,0,0,0,0.870199,-0.492431,0.77264,0.610663,-0.185616,0.0799713,0.112104,1.35266,-1.60781,-0.680251,0.505721,-0.199724,-0.27673,-0.211248,-1.37563,0.0764648,-0.715137,-0.105948,-2.14256,0.0165857,-0.507073,0.973803,0.0556688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11203,1.0671,1.04391,1.02382,1.01512,1.00449,0.99167,0.989406,0.979569,0.976877,0.974546,0.974018,0.972022,0.971297,0.969907,0.969338,0.969088,0.968766,0.968682,0.968682,0.968682,0.968682
3,52,0,6,1.6,1.6938,0.881958,-0.0307973,0.722188,0.657225,-1.42507,0.516333,0.571752,0.774786,-1.98657,-0.186463,0.698876,0.0841587,-0.972919,-0.44251,-1.63822,1.17779,-1.80202,-0.435391,-1.99899,-0.176717,-1.43105,1.15472,-0.698987,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,5,6,1.18513,1.07513,1.06282,1.03717,1.01932,1.0086,1.00115,0.989031,0.98484,0.977519,0.976293,0.970507,0.965517,0.964623,0.962759,0.961682,0.961227,0.960258,0.959408,0.959052,0.958817,0.958552
4,65,0,6,1.1,1.4704,0.885576,-0.0515061,1.73169,-0.220798,-1.71838,0.125921,-0.472878,0.798127,-1.72394,-0.894861,0.891787,0.776318,-1.81264,-0.339384,-1.30203,0.646939,-1.68826,-0.134772,-2.18264,0.352821,-1.10512,1.17363,-0.545054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,6,1.23052,1.07014,1.05681,1.04599,1.02864,1.0114,1.00054,0.996341,0.989722,0.975337,0.972522,0.965979,0.962302,0.957277,0.956628,0.954216,0.9541,0.952965,0.951115,0.950809,0.949428,0.948999
5,78,0,5,1.46667,1.33218,0.894907,0.127453,2.02255,-0.694102,-1.45136,-0.616678,-0.194463,0.737967,-2.7239,-1.28195,0.954951,0.964278,-1.40018,-0.0874682,-1.60225,0.78464,-1.57238,-0.766124,-2.6799,0.142654,-0.536707,1.60742,-0.93397,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,5,1.2922,1.07788,1.05443,1.04675,1.03813,1.00446,1.00245,0.999373,0.982803,0.973141,0.968878,0.959973,0.958334,0.953575,0.950957,0.947629,0.945969,0.94558,0.943493,0.941677,0.940649,0.939614
6,91,0,9,2.1,2.21826,0.88666,-0.0555882,1.21698,-0.661868,-1.35661,-0.232665,-0.892152,1.25628,-2.8821,-0.893219,0.132281,1.00497,-1.5446,0.109291,-1.68779,0.801785,-1.65455,-0.605184,-3.31647,0.444312,-0.323766,1.71544,-0.775361,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,4,6,6,7,9,1.33577,1.10215,1.06434,1.04719,1.03691,1.02129,1.00014,0.993825,0.97939,0.969866,0.964073,0.957171,0.954973,0.950209,0.944454,0.942971,0.939368,0.937839,0.936716,0.935486,0.934045,0.931269
7,104,0,6,1.5,1.73702,0.860184,-0.739772,0.669125,-0.885127,-1.40471,-0.168264,-0.835341,1.06859,-2.53047,-0.801057,-0.181632,0.54208,-1.52883,0.171555,-2.13357,0.797032,-2.06898,-1.09268,-2.76063,0.928157,-0.321832,1.45034,-0.862468,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,5,6,1.36512,1.10155,1.06278,1.04434,1.029,1.01972,0.993416,0.988207,0.977978,0.966282,0.959566,0.953774,0.95229,0.942649,0.939543,0.938221,0.936571,0.932071,0.929736,0.928684,0.927257,0.923225
8,117,1,11,3.3,2.35108,0.866806,-0.620834,0.839832,-1.34174,-1.92201,0.105026,-1.19706,1.01758,-2.76817,-0.769977,-0.403451,0.708733,-1.19713,1.38873,-2.42755,1.236,-2.62348,-0.542452,-3.16469,1.1579,-0.355063,1.17081,-1.84099,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,5,5,5,6,7,9,11,1.41144,1.10237,1.06761,1.05531,1.03439,1.02599,1.00819,0.9817,0.97362,0.960808,0.952471,0.947666,0.944364,0.937441,0.933867,0.931518,0.929419,0.926384,0.922803,0.920576,0.918747,0.91625
9,130,0,11,2.46667,2.72578,0.875251,-0.745321,1.37946,-1.17314,-1.58804,-0.278329,-1.12656,1.13617,-3.3996,-0.123768,-0.75978,0.125954,-1.20532,2.02488,-3.3358,0.897726,-2.05616,-1.14316,-3.41433,0.760869,-0.56608,1.51003,-1.67112,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,6,7,9,11,1.48245,1.11165,1.07059,1.06227,1.04568,1.02456,1.00215,0.979213,0.975313,0.964356,0.951729,0.944662,0.938104,0.932588,0.930271,0.926696,0.922807,0.921039,0.916363,0.913698,0.911034,0.90702
