generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,1,0.1,0.305129,0.943355,-0.477077,0.176762,-0.166596,-0.254964,0.535878,-0.941956,-0.144899,-0.0260786,-0.587011,0.2941,0.265305,0.0471099,-0.0402671,0.441914,0.960972,0.767187,0.399618,-0.0600595,1.28152,-0.226979,-1.06165,-0.0395943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.09545,1.0379,1.02241,1.0084,1.00079,0.99251,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,1,0.0333333,0.182574,0.903106,-0.796225,0.631966,0.696431,0.40554,1.06102,-1.03742,-0.0268832,0.549945,0.344369,-0.103704,0.898037,0.395866,-0.231912,0.566329,0.164115,0.449425,0.255097,0.592448,1.56958,0.418291,-1.10683,-0.167198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10769,1.05828,1.03559,1.0311,1.01305,0.998127,0.99569,0.989901,0.982974,0.982271,0.980433,0.979819,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,1,0.0333333,0.182574,0.896626,-0.399417,0.96462,0.920505,1.03294,0.833614,-1.70518,0.38326,1.12362,0.999686,-0.70827,1.15213,0.432865,-0.636435,1.32155,0.217942,0.244823,0.601907,0.31178,1.08662,1.27825,-1.40036,-0.598687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.16359,1.07761,1.03298,1.02951,1.01072,1.00646,1.00093,0.990069,0.984602,0.982883,0.978646,0.973804,0.973105,0.971584,0.970126,0.969494,0.969168,0.968757,0.968682,0.968682,0.968682,0.968682
3,52,0,2,0.1,0.402578,0.894452,-1.03022,1.03299,1.4512,0.983319,1.03648,-2.33415,0.46199,1.26514,1.00433,-0.548024,1.39481,0.507465,-0.705609,1.98968,0.211135,-0.0860466,0.140467,0.886076,0.497392,0.702354,-0.975414,-0.917921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.21907,1.0781,1.03164,1.02419,1.0124,1.00523,0.99616,0.992594,0.990614,0.981157,0.973973,0.973414,0.966952,0.965397,0.962841,0.96125,0.961111,0.960165,0.959429,0.958847,0.958577,0.958484
4,65,0,3,0.266667,0.73968,0.892342,-0.394336,1.4545,1.65974,0.362095,0.797952,-2.43377,0.868465,1.57731,0.485963,-0.647388,1.37644,0.074427,-0.126781,2.25288,-0.308261,-0.341817,0.418214,0.741769,0.317494,0.717816,-2.25545,-0.949966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1.26773,1.07502,1.05097,1.0199,1.01272,1.01116,0.997159,0.993552,0.986904,0.980238,0.974122,0.966555,0.963854,0.960066,0.956848,0.955004,0.952552,0.95178,0.951473,0.950731,0.950406,0.949138
5,78,0,3,0.866667,1.13664,0.88994,-0.0915275,1.31593,1.62709,0.434026,1.46661,-2.55773,0.803183,1.59417,0.643466,-1.36457,1.44711,-0.0333144,0.220195,2.72548,-0.513347,0.290639,-0.0458522,0.796825,0.214943,0.248387,-2.19638,-1.49386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,3,3,1.32948,1.06956,1.05631,1.02666,1.02115,1.0083,0.996827,0.988926,0.985478,0.976082,0.968567,0.962329,0.959833,0.955131,0.950657,0.947195,0.946192,0.945277,0.943664,0.941913,0.941833,0.940032
6,91,0,6,1.86667,1.59164,0.918738,0.125387,1.42844,1.48592,0.343332,0.799249,-2.89369,0.498763,1.63158,1.33016,-1.63329,1.49199,-0.278002,-0.682376,3.38518,-0.436136,0.555579,-1.73109,0.353457,-1.10669,0.184682,-2.09911,-1.87031,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,5,6,1.38429,1.14744,1.05896,1.04137,1.01271,1.00193,0.997617,0.995417,0.982171,0.976966,0.96436,0.958821,0.955735,0.951819,0.94688,0.942833,0.938715,0.937502,0.93583,0.933232,0.932997,0.931324
7,104,0,4,1.53333,1.27937,0.960257,0.855648,1.47537,1.53663,0.0149843,0.424885,-2.83519,0.0112622,1.57295,0.810464,-2.45036,1.26073,-0.444812,-0.0849765,2.95334,-0.344196,1.26411,-2.10413,-0.670959,-2.13875,0.230721,-1.92751,-2.28188,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,1.43264,1.2046,1.06165,1.03964,1.01296,1.00322,0.995712,0.987113,0.984441,0.968672,0.962409,0.956312,0.953328,0.944563,0.941354,0.939151,0.931792,0.93011,0.926774,0.924972,0.923792,0.922439
8,117,0,5,1.93333,1.36289,0.991134,1.24136,1.49425,1.99423,-0.0668629,0.892541,-3.53883,0.0668152,2.26573,0.351146,-2.03248,1.49624,-0.912092,0.164849,2.80218,-1.93593,1.68783,-1.7388,-0.774287,-1.65032,0.406144,-2.03872,-2.26873,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,5,1.50066,1.21977,1.06813,1.04147,1.0127,0.997381,0.993608,0.985215,0.977183,0.97174,0.956676,0.954415,0.951816,0.942143,0.937609,0.93444,0.925807,0.924054,0.922047,0.918452,0.916304,0.914095
9,130,0,5,1.66667,1.34762,0.975586,0.727111,1.45306,2.48447,-0.682406,0.859343,-2.99096,0.147531,2.17014,0.474243,-2.24145,1.4764,-0.827667,-0.0279274,1.6975,-1.50381,1.24773,-1.80449,-0.351639,-1.04987,-0.21249,-2.53519,-2.40449,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,5,1.53507,1.21803,1.07474,1.03627,1.00932,0.998228,0.996135,0.984955,0.979778,0.972227,0.963634,0.950057,0.947035,0.935876,0.929215,0.928378,0.91922,0.918499,0.915626,0.910062,0.907908,0.906573
