generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,1,0.0333333,0.182574,0.949996,-0.386357,0.213327,0.261897,-0.323148,0.928092,0.277886,-0.502818,-1.05973,1.16333,-0.393653,0.244696,0.5753,0.33233,0.898425,0.474433,1.02294,-0.239791,-0.39526,0.665077,0.12699,0.141096,0.52458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10427,1.04796,1.01545,1.00719,0.99883,0.991049,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,0,0,0,0.901259,0.386884,0.435155,1.26826,-0.253561,0.753284,-0.567982,0.539712,-1.00047,1.09231,0.205251,0.20114,0.0725538,0.515432,0.585381,0.656162,0.94659,0.0754681,0.129731,0.751602,0.337259,0.705434,0.591748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11146,1.08001,1.02481,1.01315,1.00277,1.00054,0.995694,0.988343,0.983838,0.981538,0.980872,0.979369,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,1,0.0666667,0.253708,0.872743,0.0908002,0.752451,1.97447,-0.571737,1.23803,-0.544334,0.827398,-0.880522,1.52017,0.0232826,-0.0907917,0.486281,0.818609,0.563126,-0.137743,0.117375,0.409201,0.347603,1.17611,0.247842,0.856024,0.336957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.11532,1.09879,1.02935,1.01932,1.00565,0.99946,0.99095,0.989794,0.984353,0.97879,0.975443,0.972912,0.972211,0.970807,0.96974,0.968984,0.968866,0.968789,0.968682,0.968682,0.968682,0.968682
3,52,0,1,0.0666667,0.253708,0.850834,0.00601639,1.16073,1.72343,-0.656576,1.66041,-1.21047,0.548846,-0.0180982,1.3388,0.896295,-0.13991,0.848556,1.31684,0.0924997,-0.365787,-0.52277,0.377936,-0.0258489,1.04101,-0.106992,0.279777,0.163544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.137,1.10677,1.03509,1.02457,1.01054,0.996651,0.994745,0.98702,0.981293,0.973809,0.973046,0.970361,0.965136,0.96383,0.963314,0.961448,0.960634,0.959917,0.959363,0.95899,0.958673,0.958519
4,65,0,0,0,0,0.853203,-0.417743,1.83722,2.6802,-0.459528,1.60903,-0.688442,-0.034057,-0.159356,1.4849,0.514696,-0.416541,1.5819,1.5477,0.548028,-0.203386,-0.457482,-0.0123023,0.628864,1.90692,-0.354878,1.03985,0.303925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2071,1.10764,1.04301,1.03117,1.00762,1.001,0.988405,0.986782,0.975069,0.971643,0.968545,0.963935,0.962509,0.957394,0.956911,0.955953,0.953276,0.951147,0.950436,0.949605,0.949327,0.948989
5,78,0,1,0.0666667,0.253708,0.835058,-1.0515,2.06114,2.5789,-0.060824,1.5346,-1.31308,-0.0729574,-0.252747,1.08509,-0.0931907,-0.350251,1.18235,1.21789,-0.102497,-0.540888,-0.0697776,0.53873,0.783129,1.59988,-0.0163219,1.18017,0.149918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.23898,1.10172,1.05143,1.03182,1.02169,0.995765,0.99188,0.982348,0.974283,0.970533,0.966177,0.961942,0.955126,0.951829,0.949701,0.948258,0.946093,0.944516,0.943848,0.940786,0.940281,0.939956
6,91,0,1,0.0333333,0.182574,0.810363,-0.643236,1.65008,2.53409,-0.175215,1.5747,-1.50253,-0.884965,-0.9142,1.08352,-0.170012,-0.622873,0.969684,1.60157,0.16536,-0.860707,-0.688743,0.333377,0.840393,1.91284,0.0326939,0.541092,0.435841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.26242,1.09744,1.06114,1.02583,1.02541,1.00481,0.990527,0.977647,0.974777,0.970382,0.964845,0.960985,0.954576,0.951761,0.942901,0.940816,0.939727,0.937978,0.935516,0.934136,0.933536,0.931934
7,104,0,1,0.0333333,0.182574,0.81335,0.558387,1.58715,1.77959,0.0548917,2.21177,-1.2491,-1.42551,-0.52198,0.857721,0.251904,-0.518214,1.57844,2.4977,0.568795,-1.03143,-0.845058,0.269238,1.44918,1.6179,-0.0727304,-0.0188139,-0.738814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2836,1.10531,1.09259,1.04402,1.01789,1.0141,0.998573,0.990106,0.972466,0.970283,0.962327,0.95782,0.953329,0.94934,0.945027,0.935732,0.931706,0.930395,0.929131,0.926854,0.924897,0.923863
8,117,0,0,0,0,0.825905,0.573602,1.68094,2.19824,-0.802079,1.68749,-1.73534,-2.03738,-0.347663,0.921418,0.185524,-0.450327,1.44974,2.66716,0.956824,-1.83409,-0.774279,0.955113,1.82688,1.8922,0.155055,-0.240652,0.39258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31801,1.11612,1.09025,1.07329,1.03339,1.01995,0.994631,0.98817,0.972932,0.964696,0.959363,0.953524,0.949817,0.941508,0.938251,0.933834,0.925568,0.925111,0.922687,0.920989,0.917782,0.915199
9,130,0,1,0.0333333,0.182574,0.848696,0.814902,1.26626,1.51666,-0.673152,2.20269,-1.94331,-2.54176,-0.404702,0.392176,0.0692358,-0.734534,1.37973,2.66026,1.43222,-0.944683,-0.0738633,1.24894,2.40728,2.29284,-0.274888,-1.03488,0.512556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.34569,1.16745,1.09294,1.06993,1.03992,1.01465,1.00197,0.985493,0.96845,0.96556,0.96046,0.947983,0.942256,0.935537,0.932037,0.92965,0.927704,0.923928,0.917292,0.913352,0.912478,0.906427
