generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,2,0.1,0.402578,0.953131,-0.0448248,0.512169,-0.125143,0.518786,-1.54658,0.304211,-0.41312,0.822239,0.832491,-0.722931,0.116052,0.232894,0.237725,-0.735287,-1.12088,0.720004,0.470785,-0.472736,0.287283,-0.280594,0.0316451,-0.289794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.12693,1.05127,1.02318,1.00085,0.995891,0.991887,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,1,0.0333333,0.182574,0.914921,0.0689143,0.462406,0.0724087,0.592367,-1.847,0.271949,-0.314084,1.80673,0.104651,-0.241369,-0.0820484,0.436073,0.308992,-0.461951,-0.142805,0.881379,-0.548725,-0.812707,1.03398,-0.141662,-0.435924,0.257416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.13513,1.05182,1.04089,1.01908,1.00708,0.997121,0.989883,0.987551,0.986097,0.982138,0.980832,0.980745,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,2,0.566667,0.626062,0.853297,0.475432,0.357334,0.206793,0.364889,-1.6173,-0.411792,-0.16812,0.905527,0.211612,-0.259385,0.0493156,-0.0533015,0.399211,-0.549603,-0.961214,0.19792,-0.77685,-1.2269,0.658151,-0.575767,-0.0523939,-0.111593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1.13532,1.08052,1.04074,1.02895,1.01072,0.996858,0.993895,0.987291,0.981386,0.978936,0.976618,0.972944,0.97158,0.97071,0.970016,0.969581,0.969373,0.968955,0.968682,0.968682,0.968682,0.968682
3,52,0,4,0.633333,0.964305,0.811694,0.740466,0.102435,-0.113055,0.318629,-1.57716,0.088356,-0.668326,1.09902,0.639365,0.162389,-0.224401,-0.307353,0.46334,-1.19503,-0.673125,0.949601,-1.53267,-0.782255,0.977246,-0.475477,0.0792831,0.12872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,4,1.13673,1.08849,1.05171,1.0251,1.00896,1.0055,0.9948,0.98544,0.981812,0.978884,0.973716,0.969732,0.96834,0.964485,0.964139,0.961147,0.960421,0.959646,0.95948,0.958903,0.958851,0.958513
4,65,0,2,0.3,0.534983,0.78798,0.606582,0.0160454,-0.214586,1.06075,-1.79038,1.08232,-1.0896,0.924685,0.209157,-0.00817251,-0.606998,-0.373667,0.915667,-1.4966,-0.563072,0.794474,-1.66587,-0.131155,0.654229,-0.526068,0.556968,0.184968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1.14669,1.08127,1.06005,1.04345,1.01323,1.00194,0.998381,0.987396,0.981589,0.975403,0.972253,0.964933,0.961919,0.959301,0.957597,0.954791,0.953395,0.952346,0.950803,0.949769,0.949004,0.948584
5,78,0,2,0.5,0.629724,0.773555,0.837093,0.199395,-1.01714,0.897278,-1.92068,1.56978,-1.40874,0.579191,1.01572,0.332927,-0.014078,0.175056,0.346156,-1.77509,-0.154186,0.992563,-1.50334,-0.372231,0.238527,-0.961196,0.338991,-0.199615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1.16972,1.09309,1.0749,1.03709,1.01905,1.00252,0.99042,0.990348,0.979561,0.973574,0.964189,0.961802,0.959063,0.955059,0.951472,0.947868,0.945707,0.945202,0.943503,0.942547,0.940783,0.940036
6,91,0,8,2.2,2.18774,0.755208,0.287504,-0.00653553,-1.01263,0.868382,-2.23749,1.29322,-0.920793,0.202081,1.48622,-0.198269,-0.50685,0.18116,0.18984,-1.95993,-0.198583,0.489245,-2.08978,-0.499584,0.745477,-0.817667,-0.39916,-0.379774,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,5,5,5,6,7,8,1.19221,1.08827,1.06819,1.0362,1.02697,1.00756,0.993511,0.990118,0.979802,0.972431,0.961469,0.958641,0.954688,0.952244,0.946243,0.943828,0.939906,0.937581,0.935653,0.935039,0.933174,0.932075
7,104,0,12,2.3,2.54816,0.747772,0.725094,0.0701431,-1.56939,1.03606,-2.43223,1.16198,-1.57012,0.831781,1.27998,-0.151664,-0.168242,0.123167,-0.096559,-1.97523,0.178523,0.00783987,-2.73039,-0.154632,1.06681,-0.777371,0.0553885,-0.452878,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,5,5,6,12,1.24962,1.08139,1.06342,1.04699,1.02816,1.00572,0.986078,0.983314,0.981973,0.975393,0.965554,0.955928,0.950383,0.947963,0.943533,0.93742,0.933423,0.92992,0.928649,0.925937,0.924772,0.922872
8,117,0,7,2.03333,1.60781,0.743458,-0.162016,0.590382,-1.6028,1.30452,-1.94245,1.39847,-2.09311,0.704851,1.24839,-0.343522,-0.0815616,-0.471474,0.361097,-1.67529,0.51173,-0.542799,-2.83951,-0.335912,1.14124,-0.649491,-0.300321,-0.449991,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,7,1.27715,1.09587,1.07102,1.05226,1.02815,1.01298,0.989684,0.987392,0.978001,0.971747,0.960839,0.953232,0.94729,0.944618,0.936636,0.930196,0.928918,0.925966,0.925299,0.919431,0.917535,0.916793
9,130,0,9,3.66667,2.45418,0.747018,0.298562,0.426015,-2.72749,0.860809,-2.64721,1.18626,-1.43882,0.203121,1.17156,-0.309034,0.0136279,-1.04717,0.443802,-1.83973,0.383942,-0.498471,-2.64809,-0.59231,1.69827,-0.904825,-0.12809,-1.13209,0,0,0,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,5,5,5,6,6,8,8,8,9,1.31994,1.10083,1.07665,1.06442,1.03705,1.00599,0.993113,0.981289,0.970822,0.970064,0.96202,0.946813,0.944444,0.936184,0.934758,0.92706,0.922073,0.921254,0.918301,0.917719,0.915465,0.908943
10,143,0,10,3.73333,2.82761,0.740833,0.0280979,0.140365,-2.26446,0.759043,-2.84319,1.04689,-1.26329,0.764883,1.22257,-0.253724,-0.559586,-1.082,0.626675,-2.01327,0.279256,-0.136133,-3.41693,-0.91176,1.81716,-1.27726,-0.148694,-1.43138,0,0,0,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,5,6,6,8,8,9,9,10,1.37524,1.10246,1.07513,1.06693,1.03945,1.00494,0.997635,0.988561,0.969584,0.964562,0.956917,0.946113,0.93953,0.93496,0.927697,0.926426,0.917932,0.91517,0.910479,0.909588,0.908175,0.903836
11,156,0,7,1.96667,1.69143,0.741848,0.256444,0.762957,-2.41409,1.02817,-2.5316,1.08919,-1.65754,0.480166,0.79292,0.629638,-0.265106,-1.15374,0.304527,-2.04913,1.50003,0.323178,-3.30057,-0.609156,1.29943,-2.20003,-0.471148,-1.13719,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,5,6,7,1.41136,1.13432,1.0907,1.06339,1.04203,1.01082,0.992745,0.98459,0.97095,0.968824,0.949469,0.946328,0.938932,0.930899,0.92587,0.920879,0.918199,0.911258,0.903715,0.902096,0.90073,0.897361
12,169,0,6,1.86667,1.71672,0.744483,0.252265,1.03677,-2.22059,0.551554,-2.15166,0.623287,-1.40125,-0.435666,0.123096,0.447441,-0.350477,-1.29382,0.87083,-2.04408,1.38748,0.650087,-3.62037,-0.556306,1.44371,-2.17905,-0.46423,-1.50811,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,6,1.43448,1.14244,1.10294,1.0742,1.0441,1.00814,0.986044,0.975972,0.970729,0.961678,0.958976,0.942637,0.937315,0.933033,0.921513,0.913243,0.909988,0.90375,0.899103,0.895043,0.892357,0.890333
