generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,2,0.133333,0.434172,0.932593,-0.480216,0.680245,-0.171703,0.206851,-0.229331,0.772958,-0.476301,-0.670516,0.169723,-0.487022,0.531816,-0.0210559,-0.805946,0.27929,-0.285696,-0.926974,0.151594,-0.357642,0.657913,-0.559962,-0.163719,0.191953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.06495,1.03515,1.0053,0.997104,0.995568,0.991466,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,6,1.16667,1.36668,0.909235,-0.394797,1.1752,-0.505535,0.410489,0.0585615,0.105389,-0.767043,-0.914259,-1.21202,-0.111849,0.0325362,0.741037,-0.822457,0.17193,-1.1856,-0.963617,0.880481,0.699147,1.55777,-0.521269,-0.0445283,-0.305438,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,4,6,1.12235,1.05628,1.03661,1.02302,0.996213,0.993932,0.990011,0.985988,0.983417,0.983161,0.980626,0.980178,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,6,1.9,1.78789,0.928445,-1.15987,1.494,-0.447656,1.40248,-0.158008,-0.620262,-0.454225,-0.722712,-2.07141,0.675508,-0.458853,0.781073,-0.58564,-0.599653,-1.85648,-1.14095,1.06111,-0.322224,1.78489,-1.1673,0.206366,-1.19753,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,5,5,5,6,1.19529,1.07133,1.05115,1.03418,1.01605,1.00457,0.994769,0.982597,0.980583,0.978028,0.975927,0.973682,0.972818,0.971934,0.970961,0.969781,0.969117,0.96892,0.968682,0.968682,0.968682,0.968682
3,52,0,6,2.16667,1.5105,0.953096,-1.20361,2.00007,-0.568639,1.93521,0.821487,-1.24857,-0.1982,-1.46132,-1.34736,-0.318122,-1.02467,0.80078,-0.574125,-1.17891,-2.37928,-1.19448,0.621593,-0.778009,1.25975,-1.17252,0.0877642,-1.61194,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,6,1.26665,1.08341,1.05251,1.04376,1.02877,1.0136,1.00113,0.991806,0.987228,0.978267,0.973706,0.969105,0.968693,0.966299,0.9645,0.963544,0.962008,0.960955,0.96016,0.959313,0.95868,0.958591
4,65,0,9,2.63333,1.90251,0.956901,-1.02876,2.33,-1.10477,1.88288,0.259047,-1.15671,-0.494888,-1.65283,-1.6691,-0.377818,-0.781003,0.850182,-0.232324,-1.14279,-2.3711,-1.37186,1.26616,-0.770369,1.23966,-1.29162,-0.483716,-1.66955,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,9,1.33004,1.08047,1.04926,1.03734,1.02724,1.00726,0.993218,0.988994,0.979919,0.976102,0.975203,0.966224,0.961066,0.958632,0.95721,0.957018,0.954972,0.953286,0.951813,0.9505,0.949818,0.94893
5,78,0,11,3.33333,2.57753,0.953539,-1.10541,2.21924,-1.37905,1.19077,0.492787,-0.644628,-0.565011,-2.00053,-1.61659,-1.11433,-0.449867,1.30432,-0.593553,-1.19998,-2.35612,-1.38071,1.25868,-0.431286,1.55214,-0.8676,-1.04195,-2.56558,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,7,7,7,11,1.38473,1.07845,1.0576,1.04617,1.02407,1.00212,0.995653,0.982545,0.973998,0.972079,0.968098,0.960848,0.959587,0.954699,0.951771,0.950442,0.947491,0.94615,0.943804,0.941812,0.941627,0.940169
6,91,0,9,3.3,2.30666,0.97642,-1.05429,1.72473,-0.972157,1.15704,0.781787,-0.745903,-0.908081,-2.69948,-1.86146,-2.01907,-1.20627,1.73201,0.0311584,-2.2211,-2.20191,-0.878727,1.11497,-0.414065,1.16557,-0.85078,-1.41394,-3.40854,0,0,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,5,5,5,6,6,7,8,9,1.45263,1.11185,1.06826,1.04908,1.01954,1.00583,1.00001,0.97758,0.971308,0.967525,0.962672,0.959119,0.951963,0.948693,0.945769,0.943641,0.940725,0.93735,0.937255,0.934125,0.933413,0.931693
7,104,0,20,5.06667,5.03733,0.981705,-1.50822,2.49198,-1.80941,1.27641,0.111422,-0.638354,-1.15373,-2.79725,-2.27218,-2.24625,-1.33292,0.807379,-0.138614,-2.51615,-2.1531,-1.11729,0.720163,-0.458302,1.51885,-0.316613,-0.868408,-3.08831,0,0,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,5,5,5,5,6,7,7,11,11,15,17,20,1.5028,1.111,1.06494,1.05234,1.01594,1.00293,0.99756,0.980194,0.968442,0.963017,0.96096,0.957099,0.947755,0.946943,0.943783,0.93961,0.934538,0.933532,0.930333,0.926843,0.925266,0.922849
8,117,0,9,3.43333,2.44503,1.00026,-1.56414,2.54581,-1.99832,0.586703,-0.548181,0.00782502,-1.69175,-2.8421,-2.5094,-2.94337,-1.69714,0.00748353,0.391197,-2.1689,-2.35114,-0.854343,0.59757,-1.11268,1.80518,-0.395038,-1.45932,-3.29063,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,5,5,6,6,8,9,9,1.55211,1.12128,1.07734,1.05488,1.0164,1.00007,0.994652,0.982257,0.9687,0.963698,0.955669,0.954019,0.94768,0.942324,0.93755,0.934164,0.930189,0.926332,0.924854,0.920309,0.919184,0.91402
9,130,0,12,4.6,3.27583,1.01657,-0.253638,2.77296,-2.32273,0.407568,-1.08489,-0.580829,-2.15872,-3.24002,-2.78993,-2.88927,-2.15474,0.118115,0.69657,-2.31513,-2.34855,-0.679601,0.926662,-1.29728,1.7915,-0.854867,-1.51073,-3.24151,0,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,5,6,6,6,7,7,8,9,9,10,11,12,1.60517,1.13045,1.07192,1.051,1.02415,1.00472,0.993361,0.975086,0.971187,0.970413,0.952268,0.948304,0.942501,0.938127,0.932476,0.928494,0.926361,0.920429,0.917107,0.912497,0.911553,0.905312
