generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,2,0.333333,0.546672,0.921044,-0.669337,-0.669221,-0.437871,-0.834865,-0.09891,-0.219494,0.151999,0.0992952,-0.0566172,0.0811185,0.173703,-0.050624,-0.0645642,-0.0285808,-0.129735,-0.13214,0.00141098,-0.239332,0.451933,1.00175,-0.0825894,-0.803218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1.04734,1.04111,1.01255,1.00202,0.995587,0.991573,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,12,3,2.72915,0.873487,-1.07984,0.696378,-1.0204,-0.9815,0.123506,-0.660081,-0.0131164,0.26162,-0.253489,0.427864,0.474264,-0.165368,-0.506889,-0.770862,0.0114089,-0.207167,-0.368338,-0.587577,-0.193612,0.944137,-0.660473,-0.595755,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,5,5,5,6,7,8,12,1.08843,1.04019,1.0363,1.01997,1.00075,0.99694,0.990294,0.984751,0.983525,0.981514,0.980868,0.979589,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,8,3.4,2.47191,0.877846,-1.18628,1.34428,-1.83134,-0.662525,-0.603394,-0.443027,0.196641,-0.573266,-0.622583,-0.000364671,1.09028,0.146005,-0.902506,-0.636651,0.0391613,-0.419043,-0.956802,-0.909551,-0.213752,1.82106,-1.79948,0.0977184,0,0,1,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,5,5,6,6,6,6,8,8,8,1.18401,1.04749,1.03575,1.02139,1.01123,0.999439,0.990427,0.987509,0.982808,0.98056,0.978165,0.973601,0.972269,0.971373,0.970806,0.969876,0.969719,0.968849,0.968682,0.968682,0.968682,0.968682
3,52,0,7,3.7,2.0869,0.892244,-1.45823,0.909011,-2.87141,-0.737216,-1.21664,-0.44499,-0.0872265,-1.05235,-0.990065,0.201478,1.57563,0.0808085,-0.710483,-1.44814,-0.280188,-0.314927,-0.826518,-1.00302,-0.23087,1.80085,-1.61694,-0.540218,0,0,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,7,7,7,1.26291,1.05419,1.03447,1.02633,1.01422,0.998449,0.988948,0.986738,0.982963,0.97402,0.97247,0.968914,0.96648,0.963355,0.96234,0.961604,0.961322,0.960707,0.959659,0.959087,0.958772,0.958613
4,65,0,17,7.2,4.82379,0.896983,-1.16365,0.777383,-2.45713,-0.891984,-0.74291,-0.352632,0.592452,-1.21895,-0.838504,-0.298914,1.18792,0.312169,-0.827096,-2.58097,-0.923807,-0.520437,-0.29356,-1.54094,-0.586068,1.39374,-1.77544,-1.12108,0,1,1,1,1,2,3,3,5,5,5,5,5,6,7,7,7,7,8,9,10,10,11,11,11,13,14,14,17,17,1.30872,1.07801,1.04832,1.02202,1.01074,0.998084,0.989484,0.982446,0.980445,0.974584,0.966709,0.962987,0.960674,0.957311,0.956104,0.954678,0.952804,0.951735,0.950925,0.950238,0.949895,0.949083
5,78,0,29,9.06667,6.95271,0.929678,-0.341096,0.768626,-3.26665,-1.55334,-1.40743,-0.700417,0.849273,-1.33189,0.460081,-0.226236,0.29739,-0.19057,-0.894578,-3.07971,-0.841843,-0.705492,0.326314,-1.87073,-0.420897,0.724166,-2.67702,-1.22887,0,0,1,2,2,3,4,5,5,5,6,6,6,7,8,8,9,10,10,11,11,11,12,12,12,15,16,20,26,29,1.36705,1.15231,1.03768,1.02846,1.02431,1.00605,0.992241,0.986489,0.979293,0.969982,0.969903,0.965266,0.955024,0.952834,0.950735,0.947711,0.945761,0.94471,0.943102,0.941957,0.941555,0.940497
6,91,4,29,11.4667,6.08975,0.938137,-0.145368,1.00574,-3.78329,-1.29608,-0.896899,-0.999353,0.415133,-1.64056,0.258907,0.137924,1.25678,-0.797272,-1.48564,-2.53171,-1.0639,-0.633831,-0.272187,-1.94411,-0.657232,0.613824,-2.37782,-1.60437,4,5,5,6,7,7,8,8,8,8,8,9,9,9,9,9,11,11,11,12,12,13,14,14,16,16,17,20,29,29,1.42528,1.1532,1.05927,1.03422,1.02313,1.00329,0.990402,0.980893,0.977785,0.968008,0.963674,0.960635,0.952697,0.948741,0.942969,0.941866,0.940664,0.937574,0.936165,0.934565,0.933312,0.931385
7,104,27,97,52.1,18.7917,0.953731,-0.0339948,1.60628,-3.30846,-1.27012,-0.901476,-0.977973,-0.0638172,-1.53603,-0.204846,-1.29665,1.83562,-1.14702,-1.60148,-1.84686,-1.04357,-1.00905,-1.02916,-1.22663,-0.732802,-0.0308215,-2.42947,-2.90799,27,27,28,32,34,35,38,38,38,39,40,41,43,46,47,51,51,52,53,55,63,63,66,69,70,78,79,80,83,97,1.46019,1.15698,1.07958,1.04042,1.03063,1.01135,0.995183,0.985149,0.971245,0.968888,0.966369,0.953842,0.952001,0.943095,0.93837,0.936632,0.932822,0.931219,0.928447,0.927543,0.925794,0.924769
8,117,17,70,38.5667,15.7276,0.968854,0.579961,1.89291,-2.94147,-1.02095,-0.971848,-1.09644,0.0473443,-1.64636,-0.749783,-0.408358,2.01723,-0.956936,-1.79484,-1.12658,-1.94738,-1.60402,-1.55525,-1.37749,-0.156644,-0.0151048,-2.73304,-3.27113,17,17,20,22,23,24,25,28,28,30,30,32,33,33,34,35,36,37,41,42,44,44,45,51,54,59,65,69,69,70,1.49845,1.1504,1.11761,1.04224,1.02453,1.0063,0.999135,0.980635,0.968999,0.965893,0.960733,0.95128,0.945163,0.942144,0.932506,0.930572,0.926256,0.924365,0.921089,0.919544,0.918905,0.917466
9,130,22,114,43.8667,17.7642,0.982846,-0.0658494,1.41187,-1.89558,-1.32061,-0.0338612,-1.0566,-0.324041,-0.879385,-1.32602,0.110414,2.5229,-0.735863,-1.85043,-0.924799,-2.08696,-1.48876,-2.22432,-2.03901,-0.457776,0.500159,-3.29507,-3.63146,22,24,26,29,29,29,32,33,35,36,36,37,38,38,39,40,40,44,46,48,48,49,51,52,52,54,59,67,69,114,1.51721,1.18127,1.12479,1.03805,1.03173,1.00895,0.992242,0.976761,0.969501,0.962601,0.956425,0.952557,0.945436,0.935375,0.933747,0.923472,0.918281,0.915434,0.914258,0.912742,0.911409,0.908851
