generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,0,0,0,0.926964,0.639114,-0.684129,0.555857,-0.0566291,-0.739883,-0.132412,0.618341,-0.296315,0.690632,-0.0202569,0.367002,0.376074,0.802113,-0.285108,-0.113255,-0.170538,0.152357,0.178126,-0.109955,0.569619,-0.332498,-0.5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05019,1.03524,1.00545,1.00244,0.999293,0.991028,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,11,1.93333,3.13966,0.861198,0.0299029,-0.0283452,1.09083,0.314289,-0.216144,-0.0206576,0.251569,-0.49202,0.167705,-0.0611332,0.317934,0.47686,0.348316,-0.352539,-0.565477,-0.092941,-0.202485,-0.329641,-0.187387,0.14839,-0.49718,-1.50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,4,8,8,10,11,1.05724,1.04519,1.02233,1.01196,0.996174,0.99352,0.992644,0.987313,0.984378,0.982662,0.980202,0.979673,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,6,0.966667,1.44993,0.803997,-0.0109773,0.552953,0.749282,0.106032,-0.625175,-0.611027,0.361757,0.398515,-0.150234,-0.530021,0.216556,0.735821,0.42652,-0.545428,-0.216967,0.347688,0.212157,-0.13747,-0.56057,0.228762,-0.0441986,-1.50084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,4,6,1.05323,1.04573,1.02633,1.01635,1.00456,1.00077,0.988228,0.98435,0.983203,0.981109,0.97694,0.973888,0.972473,0.971304,0.970704,0.96987,0.969502,0.968925,0.968682,0.968682,0.968682,0.968682
3,52,0,5,0.933333,1.17248,0.775781,-0.213421,0.946201,0.297257,-0.433873,-1.00943,-0.51515,0.506065,0.926005,0.871991,0.106224,-0.572293,1.14407,-0.301335,-0.00270593,0.0193696,0.264212,0.167919,0.161595,-0.530982,-0.693809,-0.240471,-1.30725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,5,1.09007,1.04577,1.03548,1.01575,1.00872,0.995055,0.991516,0.986913,0.977002,0.974742,0.972056,0.968665,0.967327,0.965346,0.963126,0.962173,0.96117,0.959891,0.959681,0.959132,0.958871,0.95877
4,65,0,12,3.03333,2.35597,0.750149,-0.0469193,0.984429,0.70705,-0.550059,-0.427311,-0.859045,0.158416,0.849013,-0.377336,0.33334,-0.984779,0.849464,-0.417627,0.0705703,-0.285868,-0.282271,0.174649,0.592252,-1.22562,-0.854793,-0.362415,-1.20172,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,8,12,1.10153,1.06639,1.03654,1.00973,1.00696,1.00183,0.989484,0.984195,0.976674,0.968605,0.965927,0.961266,0.960051,0.959117,0.957213,0.95454,0.953132,0.952172,0.951102,0.950289,0.949898,0.949096
5,78,0,6,1.33333,1.5162,0.735308,0.0781839,0.950381,0.602076,-0.716435,-0.664093,-0.623312,0.033957,0.599345,-0.462754,0.772618,-0.202347,1.12676,-0.793439,0.355327,-1.21941,0.143836,-0.448387,0.591245,-1.06524,-1.50763,-0.542569,-1.3836,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,6,1.12197,1.07381,1.03161,1.02603,1.01182,0.997801,0.987775,0.980566,0.976267,0.96929,0.967868,0.958277,0.9551,0.952065,0.950102,0.949144,0.947693,0.946257,0.943053,0.941959,0.941691,0.940707
6,91,0,8,2.56667,2.17641,0.739817,-0.0487271,1.1287,0.357198,-0.316921,-0.541938,-1.04664,0.655498,0.741424,-0.552946,1.06035,-0.145037,0.68829,-1.41343,-0.0686202,-1.65712,0.174784,-1.30655,0.516146,-1.18198,-1.18432,-0.336607,-2.2812,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,5,5,5,5,6,7,8,1.1639,1.09214,1.0425,1.01748,1.01217,1.00002,0.984036,0.983683,0.974615,0.968576,0.966222,0.961195,0.953706,0.945727,0.94516,0.941397,0.940685,0.939023,0.936971,0.936385,0.932917,0.931575
7,104,1,13,6.43333,3.76631,0.731692,0.358573,0.861591,0.67992,-0.734196,-0.348465,-0.964781,0.529185,0.0885062,-0.301905,1.0571,-0.29727,0.875893,-1.39391,0.225097,-1.31609,-0.0192695,-1.27375,0.156959,-1.21004,-1.88979,-0.813356,-2.50188,1,1,1,2,2,2,2,2,3,5,6,6,6,6,6,7,7,7,7,8,8,8,9,10,10,11,12,12,13,13,1.20928,1.09029,1.0405,1.03562,1.0099,0.995324,0.985362,0.978457,0.973538,0.963185,0.957319,0.951748,0.948724,0.941039,0.936928,0.936557,0.932557,0.931234,0.929827,0.926774,0.925963,0.924047
8,117,5,66,22.0667,12.06,0.715341,0.0776798,1.0401,1.32645,-0.865773,-0.683849,-0.818704,0.0102186,0.0167979,0.0136965,0.260814,-0.21944,0.751734,-1.51841,-0.254314,-1.02943,-0.339555,-1.30908,-0.326015,-0.929214,-1.24815,-1.05081,-2.9354,5,7,8,10,13,15,15,15,15,17,17,18,18,18,18,19,20,21,22,23,27,27,28,28,29,30,33,37,43,66,1.23189,1.08557,1.05093,1.03252,1.00721,0.996122,0.990175,0.976814,0.971187,0.966159,0.956869,0.946568,0.943708,0.93996,0.931101,0.928473,0.927899,0.925221,0.922853,0.920303,0.918103,0.915606
9,130,9,112,39.4667,24.0384,0.711581,0.33282,1.22205,1.1088,-1.03443,-1.06623,-0.988157,-0.347677,0.301657,0.074572,-0.157772,-0.329632,1.00944,-1.20324,-0.644855,-1.2447,-0.529305,-1.10598,-0.284526,-1.54589,-1.62871,-1.62924,-3.30245,9,13,13,17,18,19,21,22,24,25,27,29,32,32,33,34,36,37,37,40,43,45,49,57,58,67,73,74,88,112,1.26294,1.09469,1.07934,1.02262,1.00433,1.00371,0.986663,0.977653,0.970869,0.962545,0.955958,0.947786,0.935958,0.933243,0.929778,0.926669,0.922593,0.919994,0.917627,0.912812,0.911538,0.908482
