generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,1,0.0333333,0.182574,0.943475,-0.0439731,-0.700823,0.211244,0.355676,-0.0110951,0.0403513,-0.150525,1.15424,0.140485,0.810485,0.124362,0.108793,0.0185137,0.262942,-0.0204701,0.574263,0.57301,-1.13091,0.619817,-0.230641,1.21281,0.351327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09387,1.04646,1.01178,1.00548,0.996153,0.991935,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,1,0.0666667,0.253708,0.903854,0.292208,-1.40652,-0.410884,-0.508996,-0.260423,-0.622382,-0.190528,0.768013,0.403639,0.604672,0.511433,-0.00608458,0.0232121,-0.0542274,-0.387392,0.438261,0.708121,-1.17635,1.52895,-0.970045,0.592935,-0.333243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.10513,1.05013,1.03879,1.01087,1.0085,1.00169,0.994608,0.988656,0.982494,0.981876,0.979994,0.979909,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,5,2.23333,1.67504,0.899658,1.04237,-2.08163,-0.791159,-0.756718,-0.572815,-0.615641,-0.78149,1.33471,0.444857,0.468511,0.602243,-0.719378,-0.611186,-0.688198,-0.433174,-0.0996066,0.0158071,-0.145841,1.37828,-1.4378,1.49365,-0.850582,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,5,5,5,1.12689,1.09744,1.03956,1.02722,1.00883,1.00141,0.99934,0.986376,0.982628,0.981577,0.976624,0.973503,0.97204,0.971171,0.970928,0.96967,0.96929,0.968806,0.968682,0.968682,0.968682,0.968682
3,52,0,2,0.166667,0.461133,0.873151,1.39501,-1.34476,-0.91385,-0.353031,-0.212904,-1.0633,-0.61136,1.67397,0.32743,0.42739,0.785063,0.309702,-0.983477,-0.308368,-0.541891,-0.0608954,-0.228592,-0.045696,1.55568,-1.33826,1.3738,-0.79579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1.1636,1.08969,1.0357,1.02468,1.0158,1.0061,0.997443,0.991766,0.986178,0.979599,0.975193,0.970968,0.969561,0.966261,0.962644,0.961158,0.961034,0.960728,0.959715,0.959253,0.958815,0.958504
4,65,0,5,1.8,1.64841,0.868878,0.761744,-0.677662,-1.4472,-0.642057,-0.0010158,-0.97834,-0.359124,2.81874,1.05943,0.529948,-0.217347,0.21808,-1.54969,-1.10504,0.242699,-0.216935,-0.429523,-0.163335,1.34158,-1.43492,0.779878,-1.23956,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,5,5,1.19207,1.10773,1.05587,1.02849,1.01914,1.01632,0.999139,0.990054,0.984513,0.97906,0.969124,0.966655,0.962726,0.962145,0.956118,0.95498,0.953971,0.952206,0.951019,0.950608,0.949453,0.948999
5,78,0,10,3.8,2.63138,0.879475,0.728505,-0.0199893,-1.38438,-1.06923,-0.238073,-1.34045,0.20928,3.41368,0.445086,-0.607911,-0.585385,-0.427105,-1.86163,-1.11151,-0.311129,-0.153585,-0.130707,-0.530546,0.614764,-1.34223,0.310343,-1.81933,0,1,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,5,5,5,5,5,6,6,6,7,7,7,8,10,1.22671,1.12786,1.04758,1.04436,1.01445,1.01234,1.00661,0.990418,0.987265,0.978782,0.970305,0.964949,0.957964,0.954792,0.95282,0.950177,0.947013,0.945029,0.942733,0.942099,0.940289,0.939227
6,91,0,15,3.86667,2.90936,0.901301,0.419877,-1.06628,-0.931794,-1.17823,0.214564,-1.15069,-0.142076,3.96473,0.793335,-0.901697,-0.747376,-0.788352,-1.47135,-0.515156,-0.485542,-1.18206,-0.707612,-1.24626,-0.774965,-1.22126,0.129303,-1.85408,0,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,5,5,5,6,6,6,6,7,7,15,1.26355,1.14162,1.07432,1.04297,1.03597,1.01726,1.0067,0.991119,0.984516,0.979823,0.969527,0.96089,0.956504,0.952364,0.947266,0.945142,0.943551,0.939352,0.937359,0.933505,0.93217,0.931425
7,104,0,6,1.73333,1.52978,0.940022,0.087001,-1.14521,-1.04375,-0.801404,0.41783,-1.63675,0.281476,4.79277,0.305636,-0.925397,-0.928642,-0.92683,-0.928033,-0.420425,-0.460702,-1.85073,-2.05316,-0.457362,-1.02617,-0.849115,0.277979,-1.94232,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,6,6,1.33844,1.15955,1.07396,1.04011,1.0327,1.01364,1.00892,0.992031,0.984036,0.973197,0.964673,0.956136,0.951237,0.946139,0.943621,0.937771,0.936434,0.932676,0.929937,0.927996,0.924642,0.923715
8,117,0,9,3.76667,2.60878,0.950946,0.124297,-1.81461,-1.45101,0.0621833,-0.0575822,-1.69558,-0.144054,3.98189,-0.452601,-1.58763,-0.496026,-0.282953,-0.677489,-0.945161,-1.10386,-2.24165,-1.62208,-0.604672,-1.02935,-1.44895,-0.219935,-1.0848,0,0,0,0,1,1,2,2,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,6,8,8,8,8,9,1.38207,1.15979,1.08228,1.05541,1.0258,1.01205,1.0008,0.998043,0.98407,0.966865,0.961503,0.955903,0.943879,0.942237,0.941166,0.933925,0.929669,0.927105,0.921582,0.920161,0.919004,0.917591
9,130,0,6,1.7,1.93248,0.955888,0.383939,-2.54167,-1.43024,-0.078226,-0.425104,-1.62292,0.0600057,3.97275,0.119074,-1.64089,-0.40584,-0.0931989,-0.259888,-1.28714,-2.09318,-1.70144,-1.83088,-0.210968,-1.35119,-1.66248,-0.21433,-1.36905,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,5,5,5,6,6,1.41496,1.16059,1.09723,1.05907,1.02996,1.00515,1.0014,0.992719,0.975546,0.967424,0.957756,0.953189,0.940284,0.93923,0.932262,0.931269,0.924528,0.920452,0.916562,0.912822,0.910922,0.910516
